INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
United States Air Force Academy,3,1,0.1542,3993
Empire Beauty School-Thornton,1,3,NULL,161
Western Colorado University,4,1,0.932,1956
Yeshiva Toras Chaim Talmudical Seminary,3,2,1,16
Albertus Magnus College,4,2,0.6821,1278
Paul Mitchell the School-Danbury,1,3,NULL,127
Asnuntuck Community College,2,1,NULL,1360
Bais Binyomin Academy,1,2,1,59
Branford Hall Career Institute-Branford Campus,1,3,NULL,524
Lincoln College of New England-Southington,3,3,NULL,837
Bridgeport Hospital School of Nursing,1,2,NULL,171
University of Bridgeport,4,2,0.6385,2835
Central Connecticut State University,4,1,0.6413,9512
Charter Oak State College,3,1,NULL,1471
Cortiva Institute,1,3,NULL,304
Connecticut College,4,2,0.3585,1878
Marinello Schools of Beauty-East Hartford,1,3,NULL,151
Porter and Chester Institute of Hamden,1,3,NULL,298
University of Connecticut,4,1,0.5366,17684
Goodwin University,3,2,NULL,3269
Lincoln Technical Institute-East Windsor,1,3,NULL,655
Eastern Connecticut State University,4,1,0.6453,4920
Fairfield University,4,2,0.7116,3721
Paul Mitchell the School-North Haven,1,3,NULL,156
Capital Community College,2,1,NULL,3732
Rensselaer at Hartford,4,2,NULL,NULL
American Institute-West Hartford,1,3,NULL,327
Hartford Seminary,4,2,NULL,NULL
University of Hartford,4,2,0.6173,5027
Holy Apostles College and Seminary,4,2,NULL,48
Housatonic Community College,2,1,NULL,5288
Sanford-Brown College-Farmington,2,3,NULL,62
Lyme Academy College of Fine Arts,3,2,0.8537,77
Manchester Community College,2,1,NULL,6773
Naugatuck Valley Community College,2,1,NULL,6627
Middlesex Community College,2,1,NULL,2403
Mitchell College,3,2,0.5766,802
Three Rivers Community College,2,1,NULL,4384
Lincoln Technical Institute-New Britain,1,3,NULL,465
New England Tractor Trailer Training School of Connecticut,1,3,NULL,302
University of New Haven,4,2,0.7441,4759
Ridley-Lowell Business & Technical Institute-New London,1,3,NULL,295
Norwalk Community College,2,1,NULL,5133
Northwestern Connecticut Community College,2,1,NULL,1233
Paier College,3,3,NULL,137
Marinello Schools of Beauty-Meriden,1,3,NULL,503
Porter and Chester Institute,1,3,NULL,2630
Post University,4,3,0.8302,6616
Quinebaug Valley Community College,2,1,NULL,1796
Quinnipiac University,4,2,0.6722,6486
Sacred Heart University,4,2,0.7624,4409
University of Saint Joseph,4,2,0.857,971
Gateway Community College,2,1,NULL,7275
St Vincent's College,3,2,0.7167,772
Southern Connecticut State University,4,1,0.7542,8257
Stone Academy-West Haven,1,3,NULL,422
Tri-State College of Acupuncture,4,3,NULL,NULL
Trinity College,4,2,0.3178,2239
Tunxis Community College,2,1,NULL,3781
United States Coast Guard Academy,3,1,0.1647,902
Wesleyan University,4,2,0.2092,2888
Western Connecticut State University,4,1,0.6549,5184
Yale-New Haven Hospital Dietetic Internship,4,2,NULL,NULL
Yale University,4,2,0.0705,5422
Margaret H Rollins School of Nursing at Beebe Medical Center,1,2,NULL,55
Dawn Career Institute LLC,1,3,NULL,638
Delaware Technical Community College-Owens,2,1,NULL,3978
Delaware Technical Community College-Terry,2,1,NULL,2857
Delaware Technical Community College-Stanton/Wilmington,2,1,NULL,6492
Delaware State University,4,1,0.4168,3719
University of Delaware,4,1,0.6468,17729
Goldey-Beacom College,4,2,0.5231,548
Schilling-Douglas School of Hair Design LLC,1,3,NULL,146
Wesley College,4,2,0.625,1481
Wilmington University,4,2,NULL,8475
American University,4,2,0.4312,6829
The Catholic University of America,4,2,0.6007,3641
Corcoran College of Art and Design,4,2,0.2712,275
University of the District of Columbia,4,1,NULL,4487
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,4,2,NULL,NULL
Gallaudet University,4,2,0.6558,1053
George Washington University,4,2,0.3308,10121
Georgetown University,4,2,0.1697,7261
Howard University,4,2,0.493,6855
Medtech Institute,2,3,NULL,1373
Strayer University-District of Columbia,4,3,NULL,871
National Conservatory of Dramatic Arts,1,2,0.75,37
Trinity Washington University,4,2,0.5231,1810
Wesley Theological Seminary,4,2,NULL,NULL
Wyotech-Daytona,2,3,NULL,689
The Art Institute of Fort Lauderdale,3,3,NULL,1924
Atlantic Technical College,1,1,NULL,902
The Baptist College of Florida,3,2,0.4257,499
Barry University,4,2,0.4678,4284
Gooding Institute of Nurse Anesthesia,4,3,NULL,NULL
Bethune-Cookman University,4,2,0.666,3723
Lynn University,4,2,0.776,1732
GUTI The Premier Beauty & Wellness Academy,1,3,NULL,129
North Florida Technical College,1,1,NULL,139
Eastern Florida State College,2,1,NULL,12736
Broward College,3,1,NULL,39162
Fortis College-Winter Park,2,3,NULL,59
Albizu University-Miami,4,2,0.3621,263
College of Central Florida,3,1,NULL,7113
Johnson University Florida,3,2,0.4172,299
University of Central Florida,4,1,0.4894,50919
Charlotte Technical College,1,1,NULL,225
Chipola College,3,1,NULL,1635
Clearwater Christian College,4,2,0.7009,491
Lorenzo Walker Technical College,1,1,NULL,614
Daytona State College,3,1,NULL,12993
South University-West Palm Beach,4,3,0.65,972
Eckerd College,3,2,0.7104,2163
Florida SouthWestern State College,3,1,NULL,12850
Edward Waters University,3,2,0.2732,862
Embry-Riddle Aeronautical University-Daytona Beach,4,2,0.7405,4666
Florida Agricultural and Mechanical University,4,1,0.45,8825
Florida Atlantic University,4,1,0.4773,24685
Florida State College at Jacksonville,3,1,NULL,25018
Flagler College,3,2,0.4987,2839
Florida College,3,2,0.5875,558
Concorde Career Institute-Jacksonville,2,3,1,630
Concorde Career Institute-Miramar,2,3,1,508
Concorde Career Institute-Tampa,2,3,1,454
AdventHealth University,4,2,0.9762,2064
Florida Institute of Technology,4,2,0.6045,3191
Florida Institute of Ultrasound Inc,1,3,NULL,68
Florida International University,4,1,0.531,38234
The College of the Florida Keys,2,1,NULL,964
Florida Memorial University,4,2,0.4159,1517
Florida Career College-Miami,3,3,NULL,5818
Florida School of Massage,1,3,NULL,70
Florida Southern College,4,2,0.4989,2379
Florida State University,4,1,0.5681,32086
Florida Technical College,2,3,NULL,4330
University of Southernmost Florida,2,3,NULL,99
University of Florida,4,1,0.4655,32346
Everest University-Pompano Beach,4,3,NULL,1746
Fort Pierce Beauty Academy,1,3,NULL,28
Full Sail University,4,3,NULL,18880
George Stone Technical College,1,1,NULL,675
George T Baker Aviation Technical College,1,1,NULL,710
Gulf Coast State College,3,1,NULL,3643
Key College,2,3,NULL,68
Hillsborough Community College,2,1,NULL,23596
Hobe Sound Bible College,3,2,NULL,194
Hollywood Institute of Beauty Careers,1,3,NULL,73
Cortiva Institute,1,3,NULL,173
Indian River State College,3,1,NULL,13993
Sanford-Brown College-Tampa,3,3,NULL,474
International Academy,1,3,NULL,257
AI Miami International University of Art and Design,4,3,NULL,3167
ITT Technical Institute-Tampa,3,3,0.7297,463
Jacksonville University,4,2,0.4737,3360
Jones College-Jacksonville,3,2,NULL,445
Keiser University-Ft Lauderdale,4,2,0.9331,15788
Heritage Institute-Ft Myers,2,3,NULL,614
La Belle Beauty School,1,3,NULL,290
Florida Gateway College,2,1,NULL,2234
Lake Technical College,1,1,NULL,637
Lake-Sumter State College,2,1,NULL,3510
Fort Myers Technical College,1,1,NULL,705
Lively Technical College,1,1,NULL,1017
Lindsey Hopkins Technical College,1,1,NULL,890
Loraines Academy & Spa,1,3,NULL,209
Luther Rice College & Seminary,4,2,NULL,510
State College of Florida-Manatee-Sarasota,3,1,NULL,9421
Manatee Technical College,1,1,NULL,1252
Manhattan Hairstyling Academy,1,3,NULL,254
Traviss Technical College,1,1,NULL,446
Trinity International University-Florida,4,2,NULL,257
Miami Lakes Educational Center and Technical College,1,1,NULL,1158
Miami Dade College,3,1,NULL,61684
University of Miami,4,2,0.4044,11246
Orange Technical College-Mid Florida Campus,1,1,NULL,1460
Beauty Schools of America-Miami,1,3,NULL,631
Remington College-Tampa Campus,3,2,0.806,189
Everest Institute-North Miami,2,3,NULL,768
Academy of Palm Beach,1,3,NULL,98
Lincoln College of Technology-West Palm Beach,3,3,NULL,738
Paul Mitchell the School-Jacksonville,1,3,NULL,166
North Florida College,2,1,NULL,898
University of North Florida,4,1,0.5343,14006
Northwood University-Florida,4,2,0.5102,609
Nova Southeastern University,4,2,0.5746,5053
Northwest Florida State College,3,1,NULL,5549
Everest University-North Orlando,4,3,NULL,714
Orange Technical College-Orlando Campus,1,1,NULL,392
Palm Beach Atlantic University,4,2,0.8412,2501
Palm Beach State College,3,1,NULL,26106
Pasco-Hernando State College,2,1,NULL,8211
Pensacola State College,3,1,NULL,9026
Pinellas Technical College-Clearwater,1,1,NULL,1044
Polk State College,3,1,NULL,9443
Radford M Locklin Technical College,1,1,NULL,277
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,717
Ringling College of Art and Design,3,2,0.7331,1253
Toni & Guy Hairdressing Academy-Jacksonville,1,3,NULL,32
Robert Morgan Educational Center and Technical College,1,1,NULL,816
Rollins College,4,2,0.5889,2608
First Coast Technical College,1,1,NULL,631
Saint Leo University,4,2,0.7662,11993
St Petersburg College,3,1,NULL,27166
Pinellas Technical College-St. Petersburg,1,1,NULL,1128
Santa Fe College,3,1,NULL,13764
Suncoast Technical College,1,1,NULL,670
Argosy University-Sarasota,4,3,NULL,128
Seminole State College of Florida,3,1,NULL,16567
Sheridan Technical College,1,1,NULL,1244
St. John Vianney College Seminary,4,2,1,77
Saint Johns River State College,3,1,NULL,5173
South Florida State College,2,1,NULL,2031
University of South Florida,4,1,0.4524,30376
St. Thomas University,4,2,0.8785,1035
Stenotype Institute of Jacksonville Inc-Jacksonville,1,3,NULL,232
Stetson University,4,2,0.5925,2711
Southeastern University,4,2,0.5932,2633
Bene's Career Academy,1,3,NULL,281
Riveroak Technical College,1,1,NULL,142
Tallahassee Community College,2,1,NULL,12249
Talmudic College of Florida,4,2,NULL,32
Altierus Career College-Tampa,4,3,NULL,738
Everest University-Largo,4,3,NULL,468
The University of Tampa,4,2,0.5221,6476
Big Bend Technical College,1,1,NULL,58
Tom P Haney Technical Center,1,1,NULL,421
Trinity Baptist College,4,2,0.4847,286
Trinity College of Florida,3,2,NULL,222
Fashion Focus Hair Academy,1,3,NULL,79
Valencia College,3,1,NULL,34819
Warner University,4,2,0.3378,1023
Florida Panhandle Technical College,1,1,NULL,349
Webber International University,4,2,0.6377,662
Rasmussen University-Florida,3,3,0.7439,5627
The University of West Florida,4,1,0.4808,9906
Orange Technical College-Westside Campus,1,1,NULL,586
William T McFatter Technical College,1,1,NULL,827
Orange Technical College-Winter Park Campus,1,1,NULL,437
Withlacoochee Technical College,1,1,NULL,288
Abraham Baldwin Agricultural College,3,1,0.709,3194
Agnes Scott College,3,2,0.6687,858
Interactive College of Technology-Chamblee,2,3,NULL,379
Interactive College of Technology-Morrow,1,3,NULL,36
Albany Technical College,2,1,NULL,3743
Darton State College,2,1,NULL,5984
Albany State University,4,1,0.1992,3566
Andrew College,2,2,0.4013,311
Armstrong State University,4,1,0.6998,6206
The Art Institute of Atlanta,3,3,NULL,2974
Georgia Career Institute,1,3,NULL,528
Atlanta Technical College,2,1,NULL,4568
Point University,3,2,0.5353,1354
Atlanta Metropolitan State College,2,1,NULL,2950
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,62
Clark Atlanta University,4,2,0.568,2629
Augusta Technical College,2,1,NULL,4294
Bainbridge State College,2,1,NULL,2533
Bauder College,3,3,NULL,744
Beauty College of America,1,3,NULL,53
Berry College,4,2,0.6032,2122
Beulah Heights University,4,2,NULL,555
Brenau University,4,2,0.7829,1683
Brewton-Parker College,3,2,0.5137,543
Brown College of Court Reporting,2,3,0.8182,233
College of Coastal Georgia,3,1,0.8221,2855
West Georgia Technical College,2,1,NULL,6283
Carver Bible College,3,2,NULL,103
Clayton  State University,4,1,0.477,6445
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,3556
Columbus State University,4,1,0.5543,6849
Georgia Northwestern Technical College,2,1,NULL,5220
Covenant College,4,2,0.9606,1063
Dalton State College,3,1,NULL,4852
Pro Way Hair School,1,3,NULL,68
South University-Savannah,4,3,0.5158,775
East Georgia State College,2,1,NULL,2803
Emmanuel College,3,2,0.4783,709
Emory University,4,2,0.2633,7705
Georgia Highlands College,2,1,NULL,5324
Fort Valley State University,4,1,0.3273,2805
Grady Health System Professional Schools,1,1,NULL,60
Georgia Institute of Technology-Main Campus,4,1,0.5493,13975
Georgia Southwestern State University,4,1,0.6803,2598
Georgia College & State University,4,1,0.6798,5636
Georgia Military College,2,1,NULL,1549
Georgia Southern University,4,1,0.52,17103
Georgia State University,4,1,0.5466,24128
University of Georgia,4,1,0.5608,26120
Gordon State College,3,1,0.4529,4031
Southern Crescent Technical College,2,1,NULL,4919
Gupton Jones College of Funeral Service,2,2,NULL,174
Gwinnett College-Lilburn,2,3,NULL,368
Gwinnett Technical College,2,1,NULL,6918
Interdenominational Theological Center,4,2,NULL,NULL
Kennesaw State University,4,1,0.5654,22211
LaGrange College,4,2,0.5837,854
Lanier Technical College,2,1,NULL,3227
Life University,4,2,0.7454,765
Chattahoochee Technical College,2,1,NULL,9935
Herzing University-Atlanta,3,3,0.7317,391
Mercer University,4,2,0.69,4304
Morehouse College,3,2,0.6684,2161
Morehouse School of Medicine,4,2,NULL,NULL
Moultrie Technical College,2,1,NULL,1453
North Georgia Technical College,2,1,NULL,2300
Oglethorpe University,4,2,0.5576,1020
Paine College,3,2,0.4377,921
Piedmont University,4,2,0.6118,1281
Miami Ad School-Atlanta,1,3,0.8302,116
Reinhardt University,4,2,0.514,1191
Savannah Technical College,2,1,NULL,4523
Savannah College of Art and Design,4,2,0.6547,8750
Savannah State University,4,1,0.8299,4462
Shorter University,4,2,0.6807,1518
South Georgia Technical College,2,1,NULL,1644
The Creative Circus,1,3,NULL,224
Spelman College,3,2,0.3802,2129
Southern Polytechnic State University,4,1,0.7798,5636
Southwest Georgia Technical College,2,1,NULL,1255
Thomas University,4,2,0.6863,815
Toccoa Falls College,3,2,0.494,817
Truett McConnell University,3,2,0.8064,697
Wiregrass Georgia Technical College,2,1,NULL,3378
Valdosta State University,4,1,0.5522,9634
Wesleyan College,4,2,0.4339,530
University of West Georgia,4,1,0.5385,9777
Young Harris College,3,2,0.5365,1083
Heald College-Honolulu,2,3,NULL,1678
Chaminade University of Honolulu,4,2,0.8359,1864
University of Hawaii at Hilo,4,1,0.752,3335
University of Hawaii at Manoa,4,1,0.8009,14097
Hawaii Institute of Hair Design,1,3,NULL,85
Hawaii Pacific University,4,2,0.6411,5386
Honolulu Community College,2,1,NULL,3434
Kapiolani Community College,2,1,NULL,6025
Kauai Community College,2,1,NULL,1251
Leeward Community College,2,1,NULL,5932
University of Hawaii Maui College,3,1,NULL,3553
Med-Assist School of Hawaii Inc,1,3,0.8158,81
World Medicine Institute,4,2,NULL,NULL
Travel Institute of the Pacific,1,3,NULL,188
University of Hawaii-West Oahu,3,1,0.7643,2192
Windward Community College,2,1,NULL,1911
Carrington College-Boise,2,3,1,552
Boise Bible College,3,2,1,183
Boise State University,4,1,0.7766,16557
College of Eastern Idaho,2,1,NULL,575
Idaho State University,4,1,NULL,9337
University of Idaho,4,1,0.6565,8539
The College of Idaho,4,2,0.905,1086
Lewis-Clark State College,3,1,0.9977,3161
ITT Technical Institute-Boise,3,3,0.7025,251
Aveda Institute-Twin Falls,1,3,NULL,57
Mr Leon's School of Hair Design-Moscow,1,3,NULL,25
North Idaho College,2,1,NULL,5095
Northwest Nazarene University,4,2,0.617,1251
Nathan Layne Institute of Cosmetology,1,3,NULL,36
Brigham Young University-Idaho,3,2,0.9963,20208
College of Southern Idaho,2,1,NULL,5023
Adler University,4,2,NULL,NULL
Alvareitas College of Cosmetology-Edwardsville,1,3,NULL,45
Alvareitas College of Cosmetology-Godfrey,1,3,NULL,40
American Academy of Art College,3,3,0.93,406
School of the Art Institute of Chicago,4,2,0.7184,2641
Augustana College,3,2,0.5867,2504
Aurora University,4,2,0.7595,3236
Tricoci University of Beauty Culture-Urbana,1,3,NULL,33
Southwestern Illinois College,2,1,NULL,9862
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,4736
Blackburn College,3,2,0.6799,539
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,243
Blessing Hospital School of Radiologic Technology,1,2,NULL,20
