INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Florida International University,4,1,0.5751,41843
The College of the Florida Keys,3,1,NULL,837
Florida Memorial University,4,2,0.3999,1049
Florida Career College-Miami,2,3,NULL,345
Florida School of Massage,1,3,NULL,75
Florida Southern College,4,2,0.5213,2666
Florida State University,4,1,0.3597,32881
Florida Technical College,3,3,NULL,4094
University of Florida,4,1,0.3469,34523
Fort Pierce Beauty Academy,1,3,NULL,33
Full Sail University,4,3,NULL,19957
George Stone Technical College,1,1,NULL,699
George T Baker Aviation Technical College,1,1,NULL,841
Gulf Coast State College,3,1,NULL,3542
Hillsborough Community College,2,1,NULL,22355
Hobe Sound Bible College,3,2,NULL,165
Hollywood Institute of Beauty Careers,1,3,NULL,261
Cortiva Institute,1,3,NULL,87
Indian River State College,3,1,NULL,12754
International Academy,1,3,NULL,158
AI Miami International University of Art and Design,4,3,NULL,994
Jacksonville University,4,2,0.9169,2873
Keiser University-Ft Lauderdale,4,2,NULL,17208
La Belle Beauty School,1,3,NULL,272
Florida Gateway College,3,1,NULL,2458
Lake Technical College,1,1,NULL,747
Lake-Sumter State College,3,1,NULL,3647
Fort Myers Technical College,1,1,NULL,707
Lively Technical College,1,1,NULL,875
Lindsey Hopkins Technical College,1,1,NULL,647
Loraines Academy & Spa,1,3,NULL,78
Luther Rice College & Seminary,4,2,0.5,235
State College of Florida-Manatee-Sarasota,3,1,NULL,8606
Manatee Technical College,1,1,NULL,1131
Traviss Technical College,1,1,NULL,296
Merryfield School of Pet Grooming,1,3,NULL,71
Trinity International University-Florida,4,2,NULL,135
Miami Lakes Educational Center and Technical College,1,1,NULL,1012
Miami Dade College,3,1,NULL,46478
University of Miami,4,2,0.2713,11094
Orange Technical College-Mid Florida Campus,1,1,NULL,1665
Paul Mitchell the School-Jacksonville,1,3,NULL,170
North Florida College,3,1,NULL,850
University of North Florida,4,1,0.7228,14405
Nova Southeastern University,4,2,0.801,5618
Northwest Florida State College,3,1,NULL,3553
Orange Technical College-Orlando Campus,1,1,NULL,178
Palm Beach Atlantic University,4,2,0.9544,2376
Palm Beach State College,3,1,NULL,27030
Pasco-Hernando State College,3,1,NULL,9093
Pensacola State College,3,1,NULL,7595
Pinellas Technical College-Clearwater,1,1,NULL,646
Polk State College,3,1,NULL,8293
Radford M Locklin Technical College,1,1,NULL,327
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,399
Ringling College of Art and Design,3,2,0.6386,1653
Robert Morgan Educational Center and Technical College,1,1,NULL,514
Rollins College,4,2,0.5834,2598
First Coast Technical College,1,1,NULL,372
Saint Leo University,4,2,0.7209,7695
St Petersburg College,3,1,NULL,23908
Pinellas Technical College-St. Petersburg,1,1,NULL,742
Santa Fe College,3,1,NULL,12831
Suncoast Technical College,1,1,NULL,466
Seminole State College of Florida,3,1,NULL,15352
Sheridan Technical College,1,1,NULL,1533
St. John Vianney College Seminary,4,2,1,46
Saint Johns River State College,3,1,NULL,4678
South Florida State College,3,1,NULL,2053
University of South Florida,4,1,0.4763,31765
St. Thomas University,4,2,0.5463,1373
Stetson University,4,2,0.7236,3135
Southeastern University,4,2,0.4814,5593
Bene's Career Academy,1,3,NULL,336
Riveroak Technical College,1,1,NULL,183
Tallahassee Community College,3,1,NULL,10354
Talmudic College of Florida,4,2,NULL,31
Altierus Career College-Tampa,3,2,NULL,365
The University of Tampa,4,2,0.4475,8685
Big Bend Technical College,1,1,NULL,110
Tom P Haney Technical Center,1,1,NULL,405
Trinity Baptist College,4,2,0.6855,309
Trinity College of Florida,3,2,0.822,211
Valencia College,3,1,NULL,39142
Warner University,4,2,0.4107,865
Florida Panhandle Technical College,1,1,NULL,344
Webber International University,4,2,0.4225,664
Rasmussen University-Florida,4,3,NULL,8768
The University of West Florida,4,1,0.31,9199
Orange Technical College-Westside Campus,1,1,NULL,392
William T McFatter Technical College,1,1,NULL,788
Orange Technical College-Winter Park Campus,1,1,NULL,338
Withlacoochee Technical College,1,1,NULL,266
Abraham Baldwin Agricultural College,3,1,0.7342,3480
Agnes Scott College,3,2,0.6482,974
Interactive College of Technology-Chamblee,2,3,NULL,568
Interactive College of Technology-Morrow,2,3,NULL,101
Albany Technical College,2,1,NULL,2537
Albany State University,4,1,0.6568,5415
Andrew College,2,2,0.414,289
The Art Institute of Atlanta,3,3,NULL,911
Georgia Career Institute,1,3,NULL,502
Atlanta Technical College,2,1,NULL,3514
Point University,4,2,0.2889,1074
Atlanta Metropolitan State College,3,1,NULL,1632
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,365
Clark Atlanta University,4,2,0.5482,3311
Augusta Technical College,2,1,NULL,3663
Berry College,4,2,0.7059,1918
Beulah Heights University,4,2,NULL,237
Brenau University,4,2,0.5752,1669
Brewton-Parker College,3,2,0.9624,499
Brown College of Court Reporting,1,3,1,139
College of Coastal Georgia,3,1,0.8717,3028
West Georgia Technical College,2,1,NULL,5187
Clayton  State University,4,1,0.5114,5453
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2839
Columbus State University,4,1,0.7942,6188
Georgia Northwestern Technical College,2,1,NULL,4067
Covenant College,4,2,0.9822,904
Dalton State College,3,1,NULL,4553
Pro Way Hair School,1,3,NULL,151
South University-Savannah,4,3,NULL,293
East Georgia State College,3,1,NULL,2415
Emmanuel College,3,2,0.4615,826
Emory University,4,2,0.156,7023
Georgia Highlands College,3,1,NULL,5740
Fort Valley State University,4,1,0.5181,2242
Grady Health System Professional Schools,1,1,NULL,74
Georgia Institute of Technology-Main Campus,4,1,0.2058,15174
Georgia Southwestern State University,4,1,0.5833,2139
Georgia College & State University,4,1,0.7959,5764
Georgia Southern University,4,1,0.7377,21665
Georgia State University,4,1,0.7615,27256
University of Georgia,4,1,0.453,29726
Gordon State College,3,1,0.8386,2970
Southern Crescent Technical College,2,1,NULL,3927
Gupton Jones College of Funeral Service,2,2,NULL,237
Gwinnett College-Lilburn,2,3,NULL,84
Gwinnett Technical College,2,1,NULL,7438
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.4881,865
Lanier Technical College,2,1,NULL,3311
Life University,4,2,0.956,874
Chattahoochee Technical College,2,1,NULL,8257
Herzing University-Atlanta,4,2,0.8974,716
Mercer University,4,2,0.7422,4806
Morehouse College,3,2,0.998,2238
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,2128
Oglethorpe University,3,2,0.6755,1350
Paine College,3,2,0.6494,442
Piedmont University,4,2,0.5398,1232
Miami Ad School-Atlanta,1,3,NULL,56
Reinhardt University,4,2,0.9202,1384
Savannah Technical College,2,1,NULL,3468
Savannah College of Art and Design,4,2,0.9591,11992
Savannah State University,4,1,0.332,3355
Shorter University,4,2,0.6032,1202
South Georgia Technical College,2,1,NULL,1657
The Creative Circus,1,3,NULL,227
Spelman College,3,2,0.4344,2118
Thomas University,4,2,0.3803,864
Toccoa Falls College,3,2,0.5978,860
Truett McConnell University,4,2,0.9411,792
Wiregrass Georgia Technical College,2,1,NULL,2359
Valdosta State University,4,1,0.5717,8348
Wesleyan College,4,2,0.4383,584
University of West Georgia,4,1,0.593,9742
Young Harris College,3,2,0.6465,908
Chaminade University of Honolulu,4,2,0.9467,1558
University of Hawaii at Hilo,4,1,0.5162,2646
University of Hawaii at Manoa,4,1,0.5847,12255
Hawaii Institute of Hair Design,1,3,NULL,58
Hawaii Pacific University,4,2,0.7483,2768
Honolulu Community College,2,1,NULL,2618
Kapiolani Community College,2,1,NULL,4553
Kauai Community College,2,1,NULL,935
Leeward Community College,2,1,NULL,4552
University of Hawaii Maui College,3,1,NULL,2266
University of Hawaii-West Oahu,3,1,0.8442,2636
Windward Community College,2,1,NULL,1108
Carrington College-Boise,2,3,NULL,454
Boise Bible College,3,2,0.9474,94
Boise State University,4,1,0.7744,16896
College of Eastern Idaho,2,1,NULL,1201
Idaho State University,4,1,NULL,7267
University of Idaho,4,1,0.7776,7227
The College of Idaho,4,2,0.486,1072
Lewis-Clark State College,3,1,0.9976,2677
Aveda Institute-Twin Falls,1,3,NULL,64
Mr Leon's School of Hair Design-Moscow,1,3,NULL,11
North Idaho College,2,1,NULL,3310
Northwest Nazarene University,4,2,0.8553,1195
Nathan Layne Institute of Cosmetology,1,3,NULL,46
Brigham Young University-Idaho,3,2,0.9577,38672
College of Southern Idaho,2,1,NULL,3455
Adler University,4,2,NULL,NULL
American Academy of Art College,3,2,NULL,205
American Islamic College,3,2,NULL,6
School of the Art Institute of Chicago,4,2,0.5704,2983
Augustana College,3,2,0.5662,2532
Aurora University,4,2,0.8673,4003
Tricoci University of Beauty Culture-Urbana,1,3,NULL,109
Southwestern Illinois College,2,1,NULL,6614
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,2816
Blackburn College,3,2,0.5714,480
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,165
Blessing Hospital School of Radiologic Technology,1,2,NULL,16
Bradley University,4,2,0.7021,4625
Paul Mitchell the School-Bradley,1,3,NULL,237
Cameo Beauty Academy,1,3,NULL,82
Cannella School of Hair Design-Villa Park,1,3,NULL,51
Cannella School of Hair Design-Chicago,1,3,NULL,61
Cannella School of Hair Design-Chicago,1,3,NULL,65
Empire Beauty School-Hanover Park,1,3,NULL,40
Capri Beauty College,1,3,NULL,55
Carl Sandburg College,2,1,NULL,1328
Catholic Theological Union at Chicago,4,2,NULL,NULL
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,11
Chicago State University,4,1,0.6334,2045
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0617,6800
City Colleges of Chicago-Kennedy-King College,2,1,NULL,1511
City Colleges of Chicago-Malcolm X College,2,1,NULL,5483
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,1254
City Colleges of Chicago-Harry S Truman College,2,1,NULL,2591
City Colleges of Chicago-Richard J Daley College,2,1,NULL,2877
City Colleges of Chicago-Harold Washington College,2,1,NULL,5880
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,5455
Columbia College Chicago,4,2,0.9022,6596
Concordia University-Chicago,4,2,0.7472,1502
Coyne College,2,3,NULL,530
Danville Area Community College,2,1,NULL,1583
Tricoci University of Beauty Culture,1,3,NULL,40
DePaul University,4,2,0.6822,14009
Cosmetology & Spa Academy,1,3,NULL,296
College of DuPage,2,1,NULL,16082
East-West University,3,2,NULL,447
Eastern Illinois University,4,1,0.525,4577
Elgin Community College,2,1,NULL,7813
Elmhurst University,4,2,0.6775,2807
Eureka College,3,2,0.6184,497
First Institute of Travel Inc.,1,3,NULL,234
Fox College,2,3,0.6184,451
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,26
Governors State University,4,1,0.4561,3172
Graham Hospital School of Nursing,1,2,1,52
Greenville University,4,2,0.5612,876
G Skin & Beauty Institute,1,3,NULL,503
Hair Professionals Career College,1,3,NULL,43
Hair Professionals School of Cosmetology,1,3,NULL,130
Hebrew Theological College,3,2,1,107
Highland Community College,2,1,NULL,1115
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.727,21311
Benedictine University,4,2,0.4171,2461
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.5903,33080
Illinois Wesleyan University,3,2,0.608,1619
Illinois Central College,2,1,NULL,6077
Illinois College,3,2,0.7804,1044
Olney Central College,2,1,NULL,663
Illinois Institute of Technology,4,2,0.6023,3032
Illinois State University,4,1,0.8194,18199
Illinois Valley Community College,2,1,NULL,2178
Institute for Clinical Social Work,4,2,NULL,NULL
John A Logan College,2,1,NULL,2660
The John Marshall Law School,4,2,NULL,NULL
John Wood Community College,2,1,NULL,1572
Joliet Junior College,2,1,NULL,10966
Judson University,4,2,0.3853,1026
Kankakee Community College,2,1,NULL,2168
Kaskaskia College,2,1,NULL,1867
Kishwaukee College,2,1,NULL,2069
Knox College,3,2,0.6832,1229
Educators of Beauty College of Cosmetology-Peru,1,3,NULL,46
College of Lake County,2,1,NULL,9908
Lake Forest College,4,2,0.552,1527
Lake Forest Graduate School of Management,4,2,NULL,NULL
Lake Land College,2,1,NULL,3050
Lakeview College of Nursing,3,2,NULL,148
Lewis and Clark Community College,2,1,NULL,3137
Lewis University,4,2,0.639,4125
Lincoln Christian University,4,2,NULL,357
Lincoln College,3,2,0.6685,1034
Lincoln Land Community College,2,1,NULL,4372
Lincoln College of Technology-Melrose Park,2,3,NULL,830
Loyola University Chicago,4,2,0.6722,12104
Lutheran School of Theology at Chicago,4,2,NULL,NULL
Trinity College of Nursing & Health Sciences,4,2,NULL,157
Steven Papageorge Hair Academy,1,3,NULL,55
MacCormac College,2,2,NULL,276
MacMurray College,3,2,0.6236,588
McCormick Theological Seminary,4,2,NULL,NULL
McHenry County College,2,1,NULL,4521
McKendree University,4,2,0.6335,1764
Meadville Lombard Theological School,4,2,NULL,NULL
Methodist College,4,2,0.4394,675
Millikin University,4,2,0.7125,1929
Monmouth College,3,2,0.6667,901
Moody Bible Institute,4,2,0.9441,2225
Moraine Valley Community College,2,1,NULL,9310
Morrison Institute of Technology,2,2,NULL,88
Morton College,2,1,NULL,3410
Mr John's School of Cosmetology Esthetics & Nails-Decatur,1,3,NULL,37
National Louis University,4,2,0.9767,3279
National University of Health Sciences,4,2,NULL,30
Cosmetology Concepts Niles,1,3,NULL,37
North Central College,4,2,0.5364,2578
North Park University,4,2,0.4764,1906
Northern Baptist Theological Seminary,4,2,NULL,NULL
Northern Illinois University,4,1,0.4835,12107
Northwestern University,4,2,0.0905,8530
Northeastern Illinois University,4,1,0.5848,5626
Oakton Community College,2,1,NULL,7619
Oehrlein School of Cosmetology,1,3,NULL,41
Olivet Nazarene University,4,2,0.5776,3079
Parkland College,2,1,NULL,4889
Prairie State College,2,1,NULL,3047
Principia College,3,2,0.9143,402
Professional's Choice Hair Design Academy,1,3,NULL,48
Quincy University,4,2,0.6176,957
Rend Lake College,2,1,NULL,1431
Richland Community College,2,1,NULL,1821
Robert Morris University Illinois,4,2,0.6341,1495
Rock Valley College,2,1,NULL,5387
Rockford University,4,2,0.5424,943
Roosevelt University,4,2,0.673,2293
Dominican University,4,2,0.6434,2137
Rush University,4,2,NULL,110
Saint Francis Medical Center College of Nursing,4,2,NULL,320
University of St Francis,4,2,0.4562,1646
St. John's College-Department of Nursing,3,2,NULL,119
Saint Xavier University,4,2,0.7265,2943
University of Illinois Springfield,4,1,0.7681,2613
Sauk Valley Community College,2,1,NULL,1260
Shawnee Community College,2,1,NULL,684
St. Augustine College,3,2,NULL,907
University of Saint Mary of the Lake,4,2,NULL,NULL
Southeastern Illinois College,2,1,NULL,840
National Latino Education Institute,1,2,0.8,24
Spertus College,4,2,NULL,NULL
Spoon River College,2,1,NULL,962
Saint Anthony College of Nursing,4,2,1,202
Educators of Beauty College of Cosmetology-Sterling,1,3,NULL,39
Southern Illinois University-Carbondale,4,1,0.6638,8375
Southern Illinois University-Edwardsville,4,1,0.8567,10339
Taylor Business Institute,2,3,0.9552,106
Telshe Yeshiva-Chicago,3,2,0.9167,71
South Suburban College,2,1,NULL,2772
Tri-County Beauty Academy,1,3,NULL,13
Trinity Christian College,4,2,0.6906,926
Trinity International University-Illinois,4,2,0.6024,565
Triton College,2,1,NULL,7229
University of Spa & Cosmetology Arts,1,3,NULL,162
VanderCook College of Music,4,2,0.8519,74
Waubonsee Community College,2,1,NULL,6411
Oak Point University,4,2,NULL,754
Western Illinois University,4,1,0.5666,5958
Wheaton College,4,2,0.8481,2358
William Rainey Harper College,2,1,NULL,10721
Ancilla College,2,2,0.719,344
Anderson University,4,2,0.6274,1266
Ball State University,4,1,0.7671,15610
Bethel University,4,2,0.9376,1174
Butler University,4,2,0.7317,4535
Calumet College of Saint Joseph,4,2,NULL,543
Christian Theological Seminary,4,2,NULL,NULL
