INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,4,2,NULL,NULL
Gallaudet University,4,2,0.5901,1111
George Washington University,4,2,0.4098,11718
Georgetown University,4,2,0.1568,7128
Howard University,4,2,0.4142,6276
Strayer University-District of Columbia,4,3,NULL,687
National Conservatory of Dramatic Arts,1,2,1,32
Trinity Washington University,4,2,0.9228,1498
Wesley Theological Seminary,4,2,NULL,NULL
Wyotech-Daytona,2,2,NULL,131
The Art Institute of Fort Lauderdale,3,3,NULL,651
Atlantic Technical College,1,1,NULL,3555
The Baptist College of Florida,4,2,0.6195,397
Barry University,4,2,0.8507,3459
Bethune-Cookman University,4,2,NULL,3905
Lynn University,4,2,0.8463,2182
North Florida Technical College,1,1,NULL,90
Eastern Florida State College,3,1,NULL,12306
Broward College,3,1,NULL,35127
Albizu University-Miami,4,2,1,236
College of Central Florida,3,1,NULL,5932
Johnson University Florida,3,2,0.9278,180
University of Central Florida,4,1,0.499,56366
Charlotte Technical College,1,1,NULL,215
Chipola College,3,1,NULL,1482
Lorenzo Walker Technical College,1,1,NULL,666
Daytona State College,3,1,NULL,10892
South University-West Palm Beach,4,3,NULL,698
Eckerd College,3,2,0.7273,2018
Florida SouthWestern State College,3,1,NULL,12618
Edward Waters University,3,2,0.6045,946
Embry-Riddle Aeronautical University-Daytona Beach,4,2,0.7491,5689
Florida Agricultural and Mechanical University,4,1,0.4563,7552
Florida Atlantic University,4,1,0.6001,23748
Florida State College at Jacksonville,3,1,NULL,18789
Flagler College,3,2,0.5659,2674
Florida College,3,2,0.7376,505
Concorde Career Institute-Jacksonville,2,3,0.7403,621
Concorde Career Institute-Miramar,2,3,0.75,528
Concorde Career Institute-Tampa,2,3,0.8185,511
AdventHealth University,4,2,0.9685,1316
Florida Institute of Technology,4,2,0.6346,3395
Florida Institute of Ultrasound Inc,1,3,NULL,80
Florida International University,4,1,0.5407,41834
The College of the Florida Keys,2,1,NULL,830
Florida Memorial University,4,2,0.2733,1173
Florida Career College-Miami,2,3,NULL,502
Florida School of Massage,1,3,NULL,79
Florida Southern College,4,2,0.5146,2561
Florida State University,4,1,0.4919,32614
Florida Technical College,3,3,NULL,3989
University of Florida,4,1,0.4201,33655
Fort Pierce Beauty Academy,1,3,NULL,30
Full Sail University,4,3,NULL,16859
George Stone Technical College,1,1,NULL,555
George T Baker Aviation Technical College,1,1,NULL,742
Gulf Coast State College,3,1,NULL,4028
Key College,2,3,0.6667,60
Hillsborough Community College,2,1,NULL,23235
Hobe Sound Bible College,3,2,NULL,233
Hollywood Institute of Beauty Careers,1,3,NULL,235
Cortiva Institute,1,3,NULL,180
Indian River State College,3,1,NULL,13631
Sanford-Brown College-Tampa,3,3,NULL,8
International Academy,1,3,NULL,154
AI Miami International University of Art and Design,4,3,NULL,1419
Jacksonville University,4,2,0.867,2829
Keiser University-Ft Lauderdale,4,2,NULL,17614
La Belle Beauty School,1,3,NULL,236
Florida Gateway College,3,1,NULL,2285
Lake Technical College,1,1,NULL,698
Lake-Sumter State College,3,1,NULL,3774
Fort Myers Technical College,1,1,NULL,1086
Lively Technical College,1,1,NULL,701
Lindsey Hopkins Technical College,1,1,NULL,542
Loraines Academy & Spa,1,3,NULL,113
Luther Rice College & Seminary,4,2,0.5484,311
State College of Florida-Manatee-Sarasota,3,1,NULL,8493
Manatee Technical College,1,1,NULL,755
Traviss Technical College,1,1,NULL,340
Merryfield School of Pet Grooming,1,3,NULL,74
Trinity International University-Florida,4,2,NULL,150
Miami Lakes Educational Center and Technical College,1,1,NULL,638
Miami Dade College,3,1,NULL,51015
University of Miami,4,2,0.357,10613
Orange Technical College-Mid Florida Campus,1,1,NULL,1086
Beauty Schools of America-Miami,1,3,NULL,221
Paul Mitchell the School-Jacksonville,1,3,NULL,194
North Florida College,2,1,NULL,915
University of North Florida,4,1,0.5871,13962
Nova Southeastern University,4,2,0.5817,4417
Northwest Florida State College,3,1,NULL,4075
Orange Technical College-Orlando Campus,1,1,NULL,247
Palm Beach Atlantic University,4,2,0.9739,2475
Palm Beach State College,3,1,NULL,26335
Pasco-Hernando State College,3,1,NULL,9336
Pensacola State College,3,1,NULL,7717
Pinellas Technical College-Clearwater,1,1,NULL,410
Polk State College,3,1,NULL,8388
Radford M Locklin Technical College,1,1,NULL,323
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,387
Ringling College of Art and Design,3,2,0.6391,1454
Toni & Guy Hairdressing Academy-Jacksonville,1,3,NULL,30
Robert Morgan Educational Center and Technical College,1,1,NULL,634
Rollins College,4,2,0.6389,2612
First Coast Technical College,1,1,NULL,449
Saint Leo University,4,2,0.5849,9404
St Petersburg College,3,1,NULL,24824
Pinellas Technical College-St. Petersburg,1,1,NULL,764
Santa Fe College,3,1,NULL,12925
Suncoast Technical College,1,1,NULL,381
Argosy University-Sarasota,4,3,NULL,95
Seminole State College of Florida,3,1,NULL,15438
Sheridan Technical College,1,1,NULL,1440
St. John Vianney College Seminary,4,2,0.9,56
Saint Johns River State College,3,1,NULL,4777
South Florida State College,3,1,NULL,2104
University of South Florida,4,1,0.4536,30918
St. Thomas University,4,2,0.4871,958
Stetson University,4,2,0.6783,3031
Southeastern University,4,2,0.535,4786
Bene's Career Academy,1,3,NULL,305
Riveroak Technical College,1,1,NULL,173
Tallahassee Community College,2,1,NULL,10717
Talmudic College of Florida,4,2,NULL,31
Altierus Career College-Tampa,4,2,NULL,1188
The University of Tampa,4,2,0.5326,7956
Big Bend Technical College,1,1,NULL,112
Tom P Haney Technical Center,1,1,NULL,422
Trinity Baptist College,4,2,0.3447,335
Trinity College of Florida,3,2,0.918,188
Fashion Focus Hair Academy,1,3,NULL,48
Valencia College,3,1,NULL,37954
Warner University,4,2,0.4148,981
Florida Panhandle Technical College,1,1,NULL,364
Webber International University,4,2,0.4923,625
Rasmussen University-Florida,3,3,NULL,8135
The University of West Florida,4,1,0.4958,9602
Orange Technical College-Westside Campus,1,1,NULL,539
William T McFatter Technical College,1,1,NULL,687
Orange Technical College-Winter Park Campus,1,1,NULL,270
Withlacoochee Technical College,1,1,NULL,159
Abraham Baldwin Agricultural College,3,1,0.7021,3185
Agnes Scott College,3,2,0.6558,890
Interactive College of Technology-Chamblee,2,3,NULL,536
Interactive College of Technology-Morrow,2,3,NULL,35
Albany Technical College,2,1,NULL,2697
Albany State University,4,1,NULL,5761
Andrew College,2,2,0.4051,265
Armstrong State University,4,1,0.7962,5965
The Art Institute of Atlanta,3,3,NULL,1582
Georgia Career Institute,1,3,NULL,441
Atlanta Technical College,2,1,NULL,3874
Point University,3,2,0.3506,1126
Atlanta Metropolitan State College,3,1,NULL,2238
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,282
Clark Atlanta University,4,2,0.5793,3302
Augusta Technical College,2,1,NULL,4162
Bainbridge State College,3,1,NULL,1315
Berry College,4,2,0.616,1963
Beulah Heights University,4,2,NULL,276
Brenau University,4,2,0.6613,1722
Brewton-Parker College,3,2,0.9898,465
Brown College of Court Reporting,2,3,0.8333,198
College of Coastal Georgia,3,1,0.9469,3188
West Georgia Technical College,2,1,NULL,5167
Carver Bible College,3,2,NULL,60
Clayton  State University,4,1,0.4179,5754
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2656
Columbus State University,4,1,0.534,6474
Georgia Northwestern Technical College,2,1,NULL,3889
Covenant College,4,2,0.9523,986
Dalton State College,3,1,NULL,4756
Pro Way Hair School,1,3,NULL,180
South University-Savannah,4,3,NULL,494
East Georgia State College,3,1,NULL,2596
Emmanuel College,3,2,0.4307,800
Emory University,4,2,0.2204,6776
Georgia Highlands College,3,1,NULL,5715
Fort Valley State University,4,1,0.4366,2329
Grady Health System Professional Schools,1,1,NULL,67
Georgia Institute of Technology-Main Campus,4,1,0.234,14810
Georgia Southwestern State University,4,1,0.6747,2348
Georgia College & State University,4,1,0.7899,5857
Georgia Southern University,4,1,0.6829,17062
Georgia State University,4,1,0.6985,25031
University of Georgia,4,1,0.5401,28740
Gordon State College,3,1,0.8364,3527
Southern Crescent Technical College,2,1,NULL,3900
Gupton Jones College of Funeral Service,2,2,NULL,249
Gwinnett College-Lilburn,2,3,NULL,252
Gwinnett Technical College,2,1,NULL,7091
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.5689,930
Lanier Technical College,2,1,NULL,3031
Life University,4,2,0.689,751
Chattahoochee Technical College,2,1,NULL,8532
Herzing University-Atlanta,4,2,0.8642,593
Mercer University,4,2,0.7326,4708
Morehouse College,3,2,0.7441,2199
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,2236
Oglethorpe University,3,2,0.5804,1232
Paine College,3,2,0.318,357
Piedmont University,4,2,0.5952,1281
Miami Ad School-Atlanta,1,3,NULL,48
Reinhardt University,4,2,0.8863,1381
Savannah Technical College,2,1,NULL,3469
Savannah College of Art and Design,4,2,0.9287,10568
Savannah State University,4,1,0.5575,4079
Shorter University,4,2,0.5337,1264
South Georgia Technical College,2,1,NULL,1509
The Creative Circus,1,3,NULL,227
Spelman College,3,2,0.4005,2134
Thomas University,4,2,0.2256,1050
Toccoa Falls College,3,2,0.5872,851
Truett McConnell University,4,2,0.9462,760
Wiregrass Georgia Technical College,2,1,NULL,2405
Valdosta State University,4,1,0.7417,8557
Wesleyan College,4,2,0.466,501
University of West Georgia,4,1,0.5862,10468
Young Harris College,3,2,0.5251,1021
Chaminade University of Honolulu,4,2,0.9223,1785
University of Hawaii at Hilo,4,1,0.7788,2855
University of Hawaii at Manoa,4,1,0.8315,12583
Hawaii Institute of Hair Design,1,3,NULL,95
Hawaii Pacific University,4,2,0.7468,3228
Honolulu Community College,2,1,NULL,2790
Kapiolani Community College,2,1,NULL,5030
Kauai Community College,2,1,NULL,1007
Leeward Community College,2,1,NULL,4971
University of Hawaii Maui College,3,1,NULL,2621
Med-Assist School of Hawaii Inc,1,3,NULL,45
World Medicine Institute,4,2,NULL,NULL
Travel Institute of the Pacific,1,3,NULL,66
University of Hawaii-West Oahu,3,1,0.7875,2747
Windward Community College,2,1,NULL,1395
Carrington College-Boise,2,3,0.4435,429
Boise Bible College,3,2,1,128
Boise State University,4,1,0.8399,16265
College of Eastern Idaho,2,1,NULL,698
Idaho State University,4,1,NULL,7921
University of Idaho,4,1,0.7309,7685
The College of Idaho,4,2,0.7586,936
Lewis-Clark State College,3,1,0.996,2941
Aveda Institute-Twin Falls,1,3,NULL,66
Mr Leon's School of Hair Design-Moscow,1,3,NULL,15
North Idaho College,2,1,NULL,3794
Northwest Nazarene University,4,2,0.7342,1268
Nathan Layne Institute of Cosmetology,1,3,NULL,28
Brigham Young University-Idaho,3,2,0.9479,35038
College of Southern Idaho,2,1,NULL,3696
Adler University,4,2,NULL,NULL
American Academy of Art College,3,2,NULL,260
American Islamic College,0,2,NULL,16
School of the Art Institute of Chicago,4,2,0.6103,2889
Augustana College,3,2,0.5896,2634
Aurora University,4,2,0.8732,3912
Tricoci University of Beauty Culture-Urbana,1,3,NULL,69
Southwestern Illinois College,2,1,NULL,7299
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,3256
Blackburn College,3,2,0.5953,554
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,272
Blessing Hospital School of Radiologic Technology,1,2,NULL,18
Bradley University,4,2,0.7137,4643
Paul Mitchell the School-Bradley,1,3,NULL,305
Cameo Beauty Academy,1,3,NULL,91
Cannella School of Hair Design-Villa Park,1,3,NULL,50
Cannella School of Hair Design-Chicago,1,3,NULL,33
Cannella School of Hair Design-Chicago,1,3,NULL,61
Cannella School of Hair Design-Elgin,1,3,NULL,18
Empire Beauty School-Hanover Park,1,3,NULL,61
Capri Beauty College,1,3,NULL,57
Carl Sandburg College,2,1,NULL,1385
Catholic Theological Union at Chicago,4,2,NULL,NULL
La James International College-East Moline,1,3,NULL,11
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,NULL
Chicago State University,4,1,0.3461,2025
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0873,6298
City Colleges of Chicago-Kennedy-King College,2,1,NULL,2298
City Colleges of Chicago-Malcolm X College,2,1,NULL,4993
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,1536
City Colleges of Chicago-Harry S Truman College,2,1,NULL,3068
City Colleges of Chicago-Richard J Daley College,2,1,NULL,3137
City Colleges of Chicago-Harold Washington College,2,1,NULL,7360
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,6660
Columbia College Chicago,4,2,0.9161,6934
Concordia University-Chicago,4,2,0.7472,1405
Coyne College,2,3,NULL,422
Danville Area Community College,2,1,NULL,1732
Tricoci University of Beauty Culture,1,3,NULL,62
DePaul University,4,2,0.7174,14591
Cosmetology & Spa Academy,1,3,NULL,198
College of DuPage,2,1,NULL,16628
East-West University,3,2,0.4069,430
Eastern Illinois University,4,1,0.5151,4877
Elgin Community College,2,1,NULL,7648
Elmhurst University,4,2,0.7053,2782
Eureka College,3,2,0.62,605
First Institute of Travel Inc.,1,3,NULL,252
Fox College,2,3,0.6053,433
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,36
Governors State University,4,1,0.6556,3288
Graham Hospital School of Nursing,1,2,NULL,34
Greenville University,4,2,0.662,944
G Skin & Beauty Institute,1,3,NULL,272
Hair Professionals Career College,1,3,NULL,48
Hair Professionals School of Cosmetology,1,3,NULL,84
Harrington College of Design,4,3,NULL,2
Hebrew Theological College,4,2,0.95,100
Highland Community College,2,1,NULL,1256
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.7708,19106
Benedictine University,4,2,0.6217,2864
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.6153,32884
Illinois Wesleyan University,3,2,0.6086,1642
Illinois Central College,2,1,NULL,6875
Illinois College,4,2,0.7372,947
Olney Central College,2,1,NULL,724
Illinois Institute of Technology,4,2,0.5403,2763
Argosy University-Chicago,4,3,NULL,138
Illinois State University,4,1,0.8913,18264
Illinois Valley Community College,2,1,NULL,2388
Institute for Clinical Social Work,4,2,NULL,NULL
John A Logan College,2,1,NULL,3049
The John Marshall Law School,4,2,NULL,NULL
John Wood Community College,2,1,NULL,1519
Joliet Junior College,2,1,NULL,11632
Judson University,4,2,0.712,1037
Kankakee Community College,2,1,NULL,2307
Kaskaskia College,2,1,NULL,1847
Kendall College,3,3,0.7086,977
Kishwaukee College,2,1,NULL,2518
Knox College,3,2,0.7162,1341
Educators of Beauty College of Cosmetology-Peru,1,3,NULL,50
College of Lake County,2,1,NULL,10415
Lake Forest College,4,2,0.5299,1483
Lake Forest Graduate School of Management,4,2,NULL,NULL
Lake Land College,2,1,NULL,3332
Lakeview College of Nursing,3,2,NULL,215
Lewis and Clark Community College,2,1,NULL,3293
Lewis University,4,2,0.5383,4372
Lincoln Christian University,4,2,0.6213,440
Lincoln College,3,2,0.5722,1043
Lincoln Land Community College,2,1,NULL,4530
Lincoln College of Technology-Melrose Park,2,3,NULL,719
Loyola University Chicago,4,2,0.7059,11193
Lutheran School of Theology at Chicago,4,2,NULL,NULL
Trinity College of Nursing & Health Sciences,4,2,NULL,213
Steven Papageorge Hair Academy,1,3,NULL,47
MacCormac College,2,2,NULL,278
MacMurray College,3,2,0.5971,521
McCormick Theological Seminary,4,2,NULL,NULL
McHenry County College,2,1,NULL,4324
McKendree University,4,2,0.617,2065
Meadville Lombard Theological School,4,2,NULL,NULL
Methodist College,4,2,0.3469,675
Midstate College,3,3,1,274
Millikin University,4,2,0.6459,1883
Monmouth College,3,2,0.6705,1010
Moody Bible Institute,4,2,0.6589,2673
Moraine Valley Community College,2,1,NULL,11104
Morrison Institute of Technology,2,2,NULL,102
Morton College,2,1,NULL,3404
Mr John's School of Cosmetology Esthetics & Nails-Decatur,1,3,NULL,52
National Louis University,4,2,0.8559,1758
