INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Florida Atlantic University,4,1,0.5932,23265
Florida State College at Jacksonville,3,1,NULL,20171
Flagler College,4,2,0.5665,2589
Florida College,3,2,0.7372,506
Concorde Career Institute-Jacksonville,2,3,0.7212,704
Concorde Career Institute-Miramar,2,3,0.7458,559
Concorde Career Institute-Tampa,2,3,0.9146,488
AdventHealth University,4,2,0.8689,1166
Florida Institute of Technology,4,2,0.6504,3411
Florida Institute of Ultrasound Inc,1,3,NULL,62
Florida International University,4,1,0.5856,41777
The College of the Florida Keys,3,1,NULL,818
Florida Memorial University,4,2,0.3319,1117
Florida Career College-Miami,2,3,NULL,444
Florida School of Massage,1,3,NULL,90
Florida Southern College,4,2,0.5023,2666
Florida State University,4,1,0.3678,32336
Florida Technical College,3,3,NULL,3950
University of Florida,4,1,0.3875,34564
Fort Pierce Beauty Academy,1,3,NULL,21
Full Sail University,4,3,NULL,18545
George Stone Technical College,1,1,NULL,595
George T Baker Aviation Technical College,1,1,NULL,795
Gulf Coast State College,3,1,NULL,4116
Hillsborough Community College,2,1,NULL,23130
Hobe Sound Bible College,3,2,NULL,220
Hollywood Institute of Beauty Careers,1,3,NULL,239
Cortiva Institute,1,3,NULL,173
Indian River State College,3,1,NULL,12652
International Academy,1,3,NULL,132
AI Miami International University of Art and Design,4,3,NULL,1290
Jacksonville University,4,2,0.8993,2838
Keiser University-Ft Lauderdale,4,2,NULL,16798
La Belle Beauty School,1,3,NULL,237
Florida Gateway College,3,1,NULL,2460
Lake Technical College,1,1,NULL,748
Lake-Sumter State College,3,1,NULL,3733
Fort Myers Technical College,1,1,NULL,1092
Lively Technical College,1,1,NULL,680
Lindsey Hopkins Technical College,1,1,NULL,783
Loraines Academy & Spa,1,3,NULL,88
Luther Rice College & Seminary,4,2,0.5909,293
State College of Florida-Manatee-Sarasota,3,1,NULL,8203
Manatee Technical College,1,1,NULL,1132
Traviss Technical College,1,1,NULL,296
Merryfield School of Pet Grooming,1,3,NULL,73
Trinity International University-Florida,4,2,NULL,143
Miami Lakes Educational Center and Technical College,1,1,NULL,623
Miami Dade College,3,1,NULL,49443
University of Miami,4,2,0.3215,10873
Orange Technical College-Mid Florida Campus,1,1,NULL,1070
Beauty Schools of America-Miami,1,3,NULL,201
Paul Mitchell the School-Jacksonville,1,3,NULL,188
North Florida College,2,1,NULL,798
University of North Florida,4,1,0.6108,14223
Nova Southeastern University,4,2,0.7854,4856
Northwest Florida State College,3,1,NULL,3840
Orange Technical College-Orlando Campus,1,1,NULL,336
Palm Beach Atlantic University,4,2,0.9529,2400
Palm Beach State College,3,1,NULL,27652
Pasco-Hernando State College,3,1,NULL,9178
Pensacola State College,3,1,NULL,7771
Pinellas Technical College-Clearwater,1,1,NULL,520
Polk State College,3,1,NULL,8287
Radford M Locklin Technical College,1,1,NULL,316
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,305
Ringling College of Art and Design,3,2,0.6691,1559
Robert Morgan Educational Center and Technical College,1,1,NULL,660
Rollins College,4,2,0.6664,2571
First Coast Technical College,1,1,NULL,364
Saint Leo University,4,2,0.6026,8484
St Petersburg College,3,1,NULL,24498
Pinellas Technical College-St. Petersburg,1,1,NULL,474
Santa Fe College,3,1,NULL,12449
Suncoast Technical College,1,1,NULL,388
Seminole State College of Florida,3,1,NULL,15890
Sheridan Technical College,1,1,NULL,1503
St. John Vianney College Seminary,4,2,1,42
Saint Johns River State College,3,1,NULL,4677
South Florida State College,3,1,NULL,2118
University of South Florida,4,1,0.4263,31321
St. Thomas University,4,2,0.515,991
Stetson University,4,2,0.6842,3124
Southeastern University,4,2,0.4807,5570
Bene's Career Academy,1,3,NULL,355
Riveroak Technical College,1,1,NULL,182
Tallahassee Community College,2,1,NULL,10711
Talmudic College of Florida,4,2,NULL,21
Altierus Career College-Tampa,4,2,NULL,222
The University of Tampa,4,2,0.4869,8422
Big Bend Technical College,1,1,NULL,150
Tom P Haney Technical Center,1,1,NULL,438
Trinity Baptist College,4,2,0.6962,322
Trinity College of Florida,3,2,0.8312,201
Fashion Focus Hair Academy,1,3,NULL,61
Valencia College,3,1,NULL,38107
Warner University,4,2,0.3539,896
Florida Panhandle Technical College,1,1,NULL,317
Webber International University,4,2,0.4012,613
Rasmussen University-Florida,3,3,NULL,8735
The University of West Florida,4,1,0.4242,9371
Orange Technical College-Westside Campus,1,1,NULL,464
William T McFatter Technical College,1,1,NULL,750
Orange Technical College-Winter Park Campus,1,1,NULL,325
Withlacoochee Technical College,1,1,NULL,65
Abraham Baldwin Agricultural College,3,1,0.6894,3744
Agnes Scott College,3,2,0.704,966
Interactive College of Technology-Chamblee,2,3,NULL,419
Interactive College of Technology-Morrow,2,3,NULL,64
Albany Technical College,2,1,NULL,2522
Albany State University,4,1,0.905,5545
Andrew College,2,2,0.4309,292
The Art Institute of Atlanta,3,3,NULL,1246
Georgia Career Institute,1,3,NULL,430
Atlanta Technical College,2,1,NULL,3325
Point University,3,2,0.5318,1029
Atlanta Metropolitan State College,3,1,NULL,1934
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,240
Clark Atlanta University,4,2,0.5185,3320
Augusta Technical College,2,1,NULL,3934
Berry College,4,2,0.6612,1913
Beulah Heights University,4,2,NULL,272
Brenau University,4,2,0.5688,1688
Brewton-Parker College,3,2,0.9678,476
Brown College of Court Reporting,1,3,1,181
College of Coastal Georgia,3,1,0.9274,3129
West Georgia Technical College,2,1,NULL,5346
Clayton  State University,4,1,0.5436,5630
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2754
Columbus State University,4,1,0.5639,6266
Georgia Northwestern Technical College,2,1,NULL,3816
Covenant College,4,2,0.9717,971
Dalton State College,3,1,NULL,4715
Pro Way Hair School,1,3,NULL,132
South University-Savannah,4,3,NULL,362
East Georgia State College,3,1,NULL,2502
Emmanuel College,3,2,0.4197,788
Emory University,4,2,0.1852,6975
Georgia Highlands College,3,1,NULL,5721
Fort Valley State University,4,1,0.6127,2337
Grady Health System Professional Schools,1,1,NULL,59
Georgia Institute of Technology-Main Campus,4,1,0.2153,15201
Georgia Southwestern State University,4,1,0.6929,2231
Georgia College & State University,4,1,0.7778,5834
Georgia Southern University,4,1,0.6767,22239
Georgia State University,4,1,0.7137,26489
University of Georgia,4,1,0.4863,29474
Gordon State College,3,1,0.7057,3145
Southern Crescent Technical College,2,1,NULL,3795
Gupton Jones College of Funeral Service,2,2,NULL,200
Gwinnett College-Lilburn,2,3,NULL,93
Gwinnett Technical College,2,1,NULL,7439
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.4818,858
Lanier Technical College,2,1,NULL,3107
Life University,4,2,0.9363,888
Chattahoochee Technical College,2,1,NULL,8442
Herzing University-Atlanta,4,2,0.9556,694
Mercer University,4,2,0.72,4765
Morehouse College,3,2,0.5788,2205
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,2117
Oglethorpe University,3,2,0.6164,1241
Paine College,3,2,0.3972,453
Piedmont University,4,2,0.5961,1217
Miami Ad School-Atlanta,1,3,NULL,45
Reinhardt University,4,2,0.898,1425
Savannah Technical College,2,1,NULL,3389
Savannah College of Art and Design,4,2,0.9708,11363
Savannah State University,4,1,0.2918,3742
Shorter University,4,2,0.5652,1211
South Georgia Technical College,2,1,NULL,1611
The Creative Circus,1,3,NULL,258
Spelman College,3,2,0.3934,2166
Thomas University,4,2,0.4783,651
Toccoa Falls College,3,2,0.6028,884
Truett McConnell University,4,2,0.9306,830
Wiregrass Georgia Technical College,2,1,NULL,2422
Valdosta State University,4,1,0.626,8404
Wesleyan College,4,2,0.4787,557
University of West Georgia,4,1,0.5819,10448
Young Harris College,3,2,0.6345,990
Chaminade University of Honolulu,4,2,0.9769,1621
University of Hawaii at Hilo,4,1,0.7863,2681
University of Hawaii at Manoa,4,1,0.8352,12609
Hawaii Institute of Hair Design,1,3,NULL,64
Hawaii Pacific University,4,2,0.7513,3160
Honolulu Community College,2,1,NULL,2690
Kapiolani Community College,2,1,NULL,4846
Kauai Community College,2,1,NULL,929
Leeward Community College,2,1,NULL,4634
University of Hawaii Maui College,3,1,NULL,2391
Travel Institute of the Pacific,1,3,NULL,66
University of Hawaii-West Oahu,3,1,0.7531,2743
Windward Community College,2,1,NULL,1193
Carrington College-Boise,2,3,0.9565,428
Boise Bible College,3,2,0.9231,110
Boise State University,4,1,0.8075,16526
College of Eastern Idaho,2,1,NULL,1122
Idaho State University,4,1,NULL,7593
University of Idaho,4,1,0.7725,7528
The College of Idaho,4,2,0.492,939
Lewis-Clark State College,3,1,0.9989,2787
Aveda Institute-Twin Falls,1,3,NULL,58
Mr Leon's School of Hair Design-Moscow,1,3,NULL,11
North Idaho College,2,1,NULL,3565
Northwest Nazarene University,4,2,0.7094,1268
Nathan Layne Institute of Cosmetology,1,3,NULL,35
Brigham Young University-Idaho,3,2,0.9717,37636
College of Southern Idaho,2,1,NULL,3538
Adler University,4,2,NULL,NULL
American Academy of Art College,3,2,NULL,242
American Islamic College,4,2,NULL,9
School of the Art Institute of Chicago,4,2,0.5855,2893
Augustana College,3,2,0.6369,2529
Aurora University,4,2,0.8116,3944
Tricoci University of Beauty Culture-Urbana,1,3,NULL,84
Southwestern Illinois College,2,1,NULL,6847
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,2913
Blackburn College,3,2,0.5155,561
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,192
Blessing Hospital School of Radiologic Technology,1,2,NULL,19
Bradley University,4,2,0.6681,4598
Paul Mitchell the School-Bradley,1,3,NULL,236
Cameo Beauty Academy,1,3,NULL,82
Cannella School of Hair Design-Villa Park,1,3,NULL,38
Cannella School of Hair Design-Chicago,1,3,NULL,33
Cannella School of Hair Design-Chicago,1,3,NULL,60
Empire Beauty School-Hanover Park,1,3,NULL,58
Capri Beauty College,1,3,NULL,51
Carl Sandburg College,2,1,NULL,1301
Catholic Theological Union at Chicago,4,2,NULL,NULL
La James International College-East Moline,1,3,NULL,5
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,NULL
Chicago State University,4,1,0.3276,2024
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0726,6600
City Colleges of Chicago-Kennedy-King College,2,1,NULL,1965
City Colleges of Chicago-Malcolm X College,2,1,NULL,5384
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,1422
City Colleges of Chicago-Harry S Truman College,2,1,NULL,2884
City Colleges of Chicago-Richard J Daley College,2,1,NULL,3081
City Colleges of Chicago-Harold Washington College,2,1,NULL,7166
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,6257
Columbia College Chicago,4,2,0.8675,6496
Concordia University-Chicago,4,2,0.76,1463
Coyne College,2,3,NULL,555
Danville Area Community College,2,1,NULL,1560
Tricoci University of Beauty Culture,1,3,NULL,46
DePaul University,4,2,0.6753,14280
Cosmetology & Spa Academy,1,3,NULL,277
College of DuPage,2,1,NULL,16152
East-West University,3,2,NULL,394
Eastern Illinois University,4,1,0.5531,4631
Elgin Community College,2,1,NULL,7547
Elmhurst University,4,2,0.6736,2799
Eureka College,3,2,0.5728,557
First Institute of Travel Inc.,1,3,NULL,284
Fox College,2,3,0.6916,443
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,31
Governors State University,4,1,0.3835,3225
Graham Hospital School of Nursing,1,2,1,39
Greenville University,4,2,0.4839,938
G Skin & Beauty Institute,1,3,NULL,364
Hair Professionals Career College,1,3,NULL,37
Hair Professionals School of Cosmetology,1,3,NULL,100
Hebrew Theological College,3,2,0.9286,87
Highland Community College,2,1,NULL,1210
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.7555,20435
Benedictine University,4,2,0.6283,2692
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.6216,32974
Illinois Wesleyan University,3,2,0.5855,1686
Illinois Central College,2,1,NULL,6397
Illinois College,3,2,0.7593,971
Olney Central College,2,1,NULL,721
Illinois Institute of Technology,4,2,0.5818,2924
Illinois State University,4,1,0.8918,18044
Illinois Valley Community College,2,1,NULL,2135
Institute for Clinical Social Work,4,2,NULL,NULL
John A Logan College,2,1,NULL,3035
The John Marshall Law School,4,2,NULL,NULL
John Wood Community College,2,1,NULL,1555
Joliet Junior College,2,1,NULL,11216
Judson University,4,2,0.7101,999
Kankakee Community College,2,1,NULL,2311
Kaskaskia College,2,1,NULL,1806
Kishwaukee College,2,1,NULL,2295
Knox College,3,2,0.7421,1318
Educators of Beauty College of Cosmetology-Peru,1,3,NULL,46
College of Lake County,2,1,NULL,10235
Lake Forest College,4,2,0.5792,1466
Lake Forest Graduate School of Management,4,2,NULL,NULL
Lake Land College,2,1,NULL,3229
Lakeview College of Nursing,3,2,NULL,166
Lewis and Clark Community College,2,1,NULL,3236
Lewis University,4,2,0.5776,4217
Lincoln Christian University,4,2,0.6351,398
Lincoln College,3,2,0.7953,960
Lincoln Land Community College,2,1,NULL,4414
Lincoln College of Technology-Melrose Park,2,3,NULL,809
Loyola University Chicago,4,2,0.6792,11727
Lutheran School of Theology at Chicago,4,2,NULL,NULL
Trinity College of Nursing & Health Sciences,4,2,NULL,209
Steven Papageorge Hair Academy,1,3,NULL,53
MacCormac College,2,2,NULL,295
MacMurray College,3,2,0.5535,548
McCormick Theological Seminary,4,2,NULL,NULL
McHenry County College,2,1,NULL,4500
McKendree University,4,2,0.6663,1924
Meadville Lombard Theological School,4,2,NULL,NULL
Methodist College,4,2,0.3919,687
Midstate College,3,3,0.5,224
Millikin University,4,2,0.6126,1918
Monmouth College,3,2,0.6937,901
Moody Bible Institute,4,2,0.9507,2385
Moraine Valley Community College,2,1,NULL,10219
Morrison Institute of Technology,2,2,NULL,116
Morton College,2,1,NULL,3384
Mr John's School of Cosmetology Esthetics & Nails-Decatur,1,3,NULL,49
National Louis University,4,2,0.8583,2960
National University of Health Sciences,4,2,NULL,50
Cosmetology Concepts Niles,1,3,NULL,41
North Central College,4,2,0.5568,2641
North Park University,4,2,0.4658,1967
Northern Baptist Theological Seminary,4,2,NULL,NULL
Northern Illinois University,4,1,0.5438,12761
Northwestern University,4,2,0.0847,8451
Northeastern Illinois University,4,1,0.5563,6306
Oakton Community College,2,1,NULL,7875
Oehrlein School of Cosmetology,1,3,NULL,47
Olivet Nazarene University,4,2,0.6506,3209
Parkland College,2,1,NULL,5320
Prairie State College,2,1,NULL,3302
Principia College,3,2,0.9195,441
Professional's Choice Hair Design Academy,1,3,NULL,53
Quincy University,4,2,0.6815,916
Rend Lake College,2,1,NULL,1492
Richland Community College,2,1,NULL,1757
Robert Morris University Illinois,4,2,0.634,1653
Rock Valley College,2,1,NULL,5415
Madison Media Institute-Rockford Career College,2,3,NULL,408
Rockford University,4,2,0.4903,972
Roosevelt University,4,2,0.6485,2377
Dominican University,4,2,0.6379,2098
Rush University,4,2,NULL,120
Saint Francis Medical Center College of Nursing,4,2,NULL,386
University of St Francis,4,2,0.4678,1590
St. John's College-Department of Nursing,3,2,NULL,122
Saint Xavier University,4,2,0.7395,2943
University of Illinois Springfield,4,1,0.5282,2704
Sauk Valley Community College,2,1,NULL,1274
Shawnee Community College,2,1,NULL,845
St. Augustine College,3,2,NULL,1076
University of Saint Mary of the Lake,4,2,NULL,NULL
Southeastern Illinois College,2,1,NULL,839
National Latino Education Institute,1,2,0.6364,13
Spertus College,4,2,NULL,NULL
Spoon River College,2,1,NULL,967
Saint Anthony College of Nursing,4,2,0,221
Educators of Beauty College of Cosmetology-Sterling,1,3,NULL,36
Southern Illinois University-Carbondale,4,1,0.7185,9447
Southern Illinois University-Edwardsville,4,1,0.8744,10786
Taylor Business Institute,2,3,0.8767,115
Telshe Yeshiva-Chicago,3,2,1,77
South Suburban College,2,1,NULL,2821
