INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Yale-New Haven Hospital Dietetic Internship,4,2,NULL,NULL
Yale University,4,2,0.0632,5471
Margaret H Rollins School of Nursing at Beebe Medical Center,1,2,NULL,53
Dawn Career Institute LLC,1,3,NULL,111
Delaware Technical Community College-Terry,2,1,NULL,12825
Delaware State University,4,1,0.4065,3692
University of Delaware,4,1,0.695,18510
Goldey-Beacom College,4,2,0.5808,687
Schilling-Douglas School of Hair Design LLC,1,3,NULL,136
Wesley College,4,2,0.6047,1345
Wilmington University,4,2,NULL,8377
American University,4,2,0.2591,7276
The Catholic University of America,4,2,0.7955,3220
University of the District of Columbia,4,1,NULL,3695
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,4,2,NULL,NULL
Gallaudet University,4,2,0.6614,1112
George Washington University,4,2,0.4021,11244
Georgetown University,4,2,0.1685,7112
Howard University,4,2,0.3,5830
Strayer University-District of Columbia,4,3,NULL,798
National Conservatory of Dramatic Arts,1,2,1,34
Trinity Washington University,4,2,0.8855,1536
Wesley Theological Seminary,4,2,NULL,NULL
Wyotech-Daytona,2,2,NULL,176
The Art Institute of Fort Lauderdale,3,3,NULL,956
Atlantic Technical College,1,1,NULL,2521
The Baptist College of Florida,4,2,0.5868,430
Barry University,4,2,0.6159,3461
Bethune-Cookman University,4,2,NULL,3741
Lynn University,4,2,0.8173,2053
North Florida Technical College,1,1,NULL,163
Eastern Florida State College,3,1,NULL,12321
Broward College,3,1,NULL,38674
Albizu University-Miami,4,2,0.3953,210
College of Central Florida,3,1,NULL,6154
Johnson University Florida,3,2,0.6164,181
University of Central Florida,4,1,0.4999,55113
Charlotte Technical College,1,1,NULL,194
Chipola College,3,1,NULL,1620
Lorenzo Walker Technical College,1,1,NULL,619
Daytona State College,3,1,NULL,8758
South University-West Palm Beach,4,3,NULL,797
Eckerd College,3,2,0.7213,2028
Florida SouthWestern State College,3,1,NULL,11035
Edward Waters University,3,2,0.577,945
Embry-Riddle Aeronautical University-Daytona Beach,4,2,0.7072,5407
Florida Agricultural and Mechanical University,4,1,0.3111,7365
Florida Atlantic University,4,1,0.5978,24221
Florida State College at Jacksonville,3,1,NULL,20507
Flagler College,3,2,0.5505,2611
Florida College,3,2,0.7852,537
Concorde Career Institute-Jacksonville,2,3,0.6746,445
Concorde Career Institute-Miramar,2,3,0.6104,551
Concorde Career Institute-Tampa,2,3,0.7306,404
AdventHealth University,4,2,0.7629,1529
Florida Institute of Technology,4,2,0.6133,3419
Florida Institute of Ultrasound Inc,1,3,NULL,79
Florida International University,4,1,0.5007,41112
The College of the Florida Keys,2,1,NULL,798
Florida Memorial University,4,2,0.2496,1280
Florida Career College-Miami,2,3,NULL,340
Florida School of Massage,1,3,NULL,94
Florida Southern College,4,2,0.4554,2567
Florida State University,4,1,0.5801,32417
Florida Technical College,3,3,NULL,4753
University of Florida,4,1,0.4594,33309
Everest University-Pompano Beach,4,2,NULL,162
Fort Pierce Beauty Academy,1,3,NULL,35
Full Sail University,4,3,NULL,17504
George Stone Technical College,1,1,NULL,539
George T Baker Aviation Technical College,1,1,NULL,712
Gulf Coast State College,3,1,NULL,4017
Key College,2,3,1,46
Hillsborough Community College,2,1,NULL,23216
Hobe Sound Bible College,3,2,NULL,203
Hollywood Institute of Beauty Careers,1,3,NULL,95
Cortiva Institute,1,3,NULL,148
Indian River State College,3,1,NULL,14095
Sanford-Brown College-Tampa,3,3,NULL,57
International Academy,1,3,NULL,178
AI Miami International University of Art and Design,4,3,NULL,1863
Jacksonville University,4,2,0.8083,2841
Jones College-Jacksonville,3,2,NULL,182
Keiser University-Ft Lauderdale,4,2,NULL,17789
La Belle Beauty School,1,3,NULL,218
Florida Gateway College,3,1,NULL,2156
Lake Technical College,1,1,NULL,643
Lake-Sumter State College,3,1,NULL,3639
Fort Myers Technical College,1,1,NULL,736
Lively Technical College,1,1,NULL,696
Lindsey Hopkins Technical College,1,1,NULL,581
Loraines Academy & Spa,1,3,NULL,98
Luther Rice College & Seminary,4,2,0.7647,347
State College of Florida-Manatee-Sarasota,3,1,NULL,8739
Manatee Technical College,1,1,NULL,795
Traviss Technical College,1,1,NULL,407
Merryfield School of Pet Grooming,1,3,NULL,95
Trinity International University-Florida,4,2,NULL,179
Miami Lakes Educational Center and Technical College,1,1,NULL,971
Miami Dade College,3,1,NULL,50604
University of Miami,4,2,0.3771,10577
Orange Technical College-Mid Florida Campus,1,1,NULL,1482
Beauty Schools of America-Miami,1,3,NULL,290
Lincoln College of Technology-West Palm Beach,3,3,NULL,345
Paul Mitchell the School-Jacksonville,1,3,NULL,151
North Florida College,2,1,NULL,909
University of North Florida,4,1,0.6453,13585
Nova Southeastern University,4,2,0.5254,4230
Northwest Florida State College,3,1,NULL,4185
Everest University-North Orlando,4,2,NULL,7
Orange Technical College-Orlando Campus,1,1,NULL,315
Palm Beach Atlantic University,4,2,0.9337,2474
Palm Beach State College,3,1,NULL,26916
Pasco-Hernando State College,3,1,NULL,9488
Pensacola State College,3,1,NULL,7723
Pinellas Technical College-Clearwater,1,1,NULL,766
Polk State College,3,1,NULL,8583
Radford M Locklin Technical College,1,1,NULL,343
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,642
Ringling College of Art and Design,3,2,0.7814,1331
Toni & Guy Hairdressing Academy-Jacksonville,1,3,NULL,56
Robert Morgan Educational Center and Technical College,1,1,NULL,578
Rollins College,4,2,0.6062,2642
First Coast Technical College,1,1,NULL,418
Saint Leo University,4,2,0.6974,10618
St Petersburg College,3,1,NULL,25611
Pinellas Technical College-St. Petersburg,1,1,NULL,709
Santa Fe College,3,1,NULL,13799
Suncoast Technical College,1,1,NULL,468
Argosy University-Sarasota,4,3,NULL,115
Seminole State College of Florida,3,1,NULL,15602
Sheridan Technical College,1,1,NULL,1391
St. John Vianney College Seminary,4,2,1,61
Saint Johns River State College,3,1,NULL,4807
South Florida State College,3,1,NULL,2063
University of South Florida,4,1,0.4663,30553
St. Thomas University,4,2,0.5413,839
Stetson University,4,2,0.656,3052
Southeastern University,4,2,0.4585,4171
Bene's Career Academy,1,3,NULL,338
Riveroak Technical College,1,1,NULL,164
Tallahassee Community College,2,1,NULL,11030
Talmudic College of Florida,4,2,NULL,39
Altierus Career College-Tampa,4,2,NULL,1329
The University of Tampa,4,2,0.483,7363
Big Bend Technical College,1,1,NULL,137
Tom P Haney Technical Center,1,1,NULL,413
Trinity Baptist College,4,2,0.6476,314
Trinity College of Florida,3,2,0.7067,199
Fashion Focus Hair Academy,1,3,NULL,78
Valencia College,3,1,NULL,38044
Warner University,4,2,0.4359,930
Florida Panhandle Technical College,1,1,NULL,241
Webber International University,4,2,0.4972,661
Rasmussen University-Florida,3,3,NULL,7897
The University of West Florida,4,1,0.4083,9657
Orange Technical College-Westside Campus,1,1,NULL,412
William T McFatter Technical College,1,1,NULL,722
Orange Technical College-Winter Park Campus,1,1,NULL,236
Withlacoochee Technical College,1,1,NULL,288
Abraham Baldwin Agricultural College,3,1,0.6561,3233
Agnes Scott College,3,2,0.6469,886
Interactive College of Technology-Chamblee,2,3,NULL,492
Interactive College of Technology-Morrow,2,3,NULL,53
Albany Technical College,2,1,NULL,2849
Darton State College,3,1,NULL,3791
Albany State University,4,1,0.4967,2576
Andrew College,2,2,1,267
Armstrong State University,4,1,0.8038,6180
The Art Institute of Atlanta,3,3,NULL,1955
Georgia Career Institute,1,3,NULL,506
Atlanta Technical College,2,1,NULL,3469
Point University,3,2,0.5144,1358
Atlanta Metropolitan State College,3,1,NULL,2486
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,313
Clark Atlanta University,4,2,0.7184,3093
Augusta Technical College,2,1,NULL,4022
Bainbridge State College,2,1,NULL,1878
Berry College,4,2,0.6209,2055
Beulah Heights University,4,2,NULL,351
Brenau University,4,2,0.3565,1638
Brewton-Parker College,3,2,NULL,449
Brown College of Court Reporting,2,3,0.7895,233
College of Coastal Georgia,3,1,0.9521,3174
West Georgia Technical College,2,1,NULL,5610
Carver Bible College,3,2,NULL,52
Clayton  State University,4,1,0.4092,5752
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2689
Columbus State University,4,1,0.5316,6557
Georgia Northwestern Technical College,2,1,NULL,4230
Covenant College,4,2,0.9624,981
Dalton State College,3,1,NULL,4780
Pro Way Hair School,1,3,NULL,158
South University-Savannah,4,3,NULL,627
East Georgia State College,3,1,NULL,2785
Emmanuel College,3,2,0.4055,770
Emory University,4,2,0.2529,6717
Georgia Highlands College,3,1,NULL,5635
Fort Valley State University,4,1,0.2645,2223
Grady Health System Professional Schools,1,1,NULL,70
Georgia Institute of Technology-Main Campus,4,1,0.2577,14766
Georgia Southwestern State University,4,1,0.6818,2409
Georgia College & State University,4,1,0.8452,5923
Georgia Southern University,4,1,0.6455,17349
Georgia State University,4,1,0.5884,24478
University of Georgia,4,1,0.539,27851
Gordon State College,3,1,0.5433,3577
Southern Crescent Technical College,2,1,NULL,4035
Gupton Jones College of Funeral Service,2,2,NULL,236
Gwinnett College-Lilburn,2,3,NULL,286
Gwinnett Technical College,2,1,NULL,6627
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.5772,902
Lanier Technical College,2,1,NULL,3177
Life University,4,2,0.9214,718
Chattahoochee Technical College,2,1,NULL,8748
Herzing University-Atlanta,4,3,0.9606,599
Mercer University,4,2,0.6935,4645
Morehouse College,3,2,0.6607,2104
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,2389
Oglethorpe University,3,2,0.804,1183
Paine College,3,2,0.2458,419
Piedmont University,4,2,0.5715,1295
Miami Ad School-Atlanta,1,3,NULL,63
Reinhardt University,4,2,0.8745,1326
Savannah Technical College,2,1,NULL,3509
Savannah College of Art and Design,4,2,0.7171,9931
Savannah State University,4,1,0.5078,4627
Shorter University,4,2,0.6115,1342
South Georgia Technical College,2,1,NULL,1466
The Creative Circus,1,3,NULL,249
Spelman College,3,2,0.3573,2122
Thomas University,4,2,0.4736,722
Toccoa Falls College,3,2,0.5414,796
Truett McConnell University,4,2,0.9061,740
Wiregrass Georgia Technical College,2,1,NULL,2466
Valdosta State University,4,1,0.6513,8589
Wesleyan College,4,2,0.3765,559
University of West Georgia,4,1,0.5909,10599
Young Harris College,3,2,0.5504,1118
Chaminade University of Honolulu,4,2,0.9133,1651
University of Hawaii at Hilo,4,1,0.691,2962
University of Hawaii at Manoa,4,1,0.8498,12767
Hawaii Institute of Hair Design,1,3,NULL,84
Hawaii Pacific University,4,2,0.7537,3369
Honolulu Community College,2,1,NULL,2997
Kapiolani Community College,2,1,NULL,5235
Kauai Community College,2,1,NULL,1045
Leeward Community College,2,1,NULL,5274
University of Hawaii Maui College,3,1,NULL,2694
Med-Assist School of Hawaii Inc,1,3,NULL,39
World Medicine Institute,4,2,NULL,NULL
Travel Institute of the Pacific,1,3,NULL,70
University of Hawaii-West Oahu,3,1,0.6806,2757
Windward Community College,2,1,NULL,1489
Carrington College-Boise,2,3,0.5882,440
Boise Bible College,3,2,0.9,134
Boise State University,4,1,0.8173,16045
College of Eastern Idaho,2,1,NULL,559
Idaho State University,4,1,NULL,8307
University of Idaho,4,1,0.7589,7735
The College of Idaho,4,2,0.8482,953
Lewis-Clark State College,3,1,0.9715,3038
Aveda Institute-Twin Falls,1,3,NULL,50
Mr Leon's School of Hair Design-Moscow,1,3,NULL,15
North Idaho College,2,1,NULL,4107
Northwest Nazarene University,4,2,0.9528,1244
Nathan Layne Institute of Cosmetology,1,3,NULL,23
Brigham Young University-Idaho,3,2,0.9583,32042
College of Southern Idaho,2,1,NULL,4047
Adler University,4,2,NULL,NULL
Alvareitas College of Cosmetology-Edwardsville,1,3,NULL,5
Alvareitas College of Cosmetology-Godfrey,1,3,NULL,5
American Academy of Art College,3,2,NULL,297
American Islamic College,0,2,1,22
School of the Art Institute of Chicago,4,2,0.5932,2848
Augustana College,3,2,0.5162,2522
Aurora University,4,2,0.8772,3784
Tricoci University of Beauty Culture-Urbana,1,3,NULL,48
Southwestern Illinois College,2,1,NULL,8056
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,3678
Blackburn College,3,2,0.5385,587
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,255
Blessing Hospital School of Radiologic Technology,1,2,NULL,17
Bradley University,4,2,0.6981,4464
Paul Mitchell the School-Bradley,1,3,NULL,312
Cameo Beauty Academy,1,3,NULL,92
Cannella School of Hair Design-Villa Park,1,3,NULL,39
Cannella School of Hair Design-Chicago,1,3,NULL,49
Cannella School of Hair Design-Chicago,1,3,NULL,85
Cannella School of Hair Design-Elgin,1,3,NULL,31
Empire Beauty School-Hanover Park,1,3,NULL,67
Capri Beauty College,1,3,NULL,63
Carl Sandburg College,2,1,NULL,1475
Catholic Theological Union at Chicago,4,2,NULL,NULL
La James International College-East Moline,1,3,NULL,18
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,NULL
Chicago State University,4,1,0.5788,2352
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0794,5978
City Colleges of Chicago-Kennedy-King College,2,1,NULL,2537
City Colleges of Chicago-Malcolm X College,2,1,NULL,4653
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,1665
City Colleges of Chicago-Harry S Truman College,2,1,NULL,3265
City Colleges of Chicago-Richard J Daley College,2,1,NULL,3395
City Colleges of Chicago-Harold Washington College,2,1,NULL,7210
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,6761
Columbia College Chicago,4,2,0.8806,7739
Concordia University-Chicago,4,2,0.6892,1467
Le Cordon Bleu College of Culinary Arts-Chicago,2,3,NULL,418
Coyne College,2,3,NULL,458
Danville Area Community College,2,1,NULL,1802
Tricoci University of Beauty Culture,1,3,NULL,60
DePaul University,4,2,0.6975,15151
Cosmetology & Spa Academy,1,3,NULL,177
College of DuPage,2,1,NULL,14398
East-West University,3,2,NULL,514
Eastern Illinois University,4,1,0.4688,5750
Elgin Community College,2,1,NULL,7860
Elmhurst University,4,2,0.7189,2778
Eureka College,3,2,0.6453,666
First Institute of Travel Inc.,1,3,NULL,221
Fox College,2,3,0.7457,374
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,41
Governors State University,4,1,0.413,3469
Graham Hospital School of Nursing,1,2,1,38
Greenville University,4,2,0.5782,956
G Skin & Beauty Institute,1,3,NULL,210
Hair Professionals Career College,1,3,NULL,81
Hair Professionals School of Cosmetology,1,3,NULL,89
Harrington College of Design,4,3,NULL,7
Hebrew Theological College,3,2,0.915,199
Highland Community College,2,1,NULL,1412
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.7359,17804
Benedictine University,4,2,NULL,3132
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.6007,32752
Illinois Wesleyan University,3,2,0.5821,1763
Illinois Central College,2,1,NULL,7122
Illinois College,3,2,0.5403,952
Olney Central College,2,1,NULL,715
Illinois Institute of Technology,4,2,0.571,2859
Argosy University-Chicago,4,3,NULL,169
Illinois State University,4,1,0.8888,18571
Illinois Valley Community College,2,1,NULL,2521
Institute for Clinical Social Work,4,2,NULL,NULL
Sanford-Brown College-Chicago,3,3,NULL,30
John A Logan College,2,1,NULL,3086
The John Marshall Law School,4,2,NULL,NULL
John Wood Community College,2,1,NULL,1562
Joliet Junior College,2,1,NULL,11642
Judson University,4,2,0.7485,1105
Kankakee Community College,2,1,NULL,2530
Kaskaskia College,2,1,NULL,1947
Kendall College,3,3,0.8377,1139
Kishwaukee College,2,1,NULL,2876
Knox College,3,2,0.6521,1333
Educators of Beauty College of Cosmetology-Peru,1,3,NULL,25
College of Lake County,2,1,NULL,10434
Lake Forest College,4,2,0.5694,1514
Lake Forest Graduate School of Management,4,2,NULL,NULL
Lake Land College,2,1,NULL,3443
Lakeview College of Nursing,3,2,NULL,274
Lewis and Clark Community College,2,1,NULL,3681
Lewis University,4,2,0.5919,4433
Lincoln Christian University,4,2,0.5288,446
