INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Fort Pierce Beauty Academy,1,3,NULL,32
Full Sail University,4,3,NULL,23018
George Stone Technical College,1,1,NULL,545
George T Baker Aviation Technical College,1,1,NULL,798
Gulf Coast State College,3,1,NULL,3586
Key College,3,3,NULL,28
Hillsborough Community College,2,1,NULL,19523
Hobe Sound Bible College,3,2,NULL,145
Hollywood Institute of Beauty Careers,1,3,NULL,291
Cortiva Institute,1,3,NULL,157
Indian River State College,3,1,NULL,11093
International Academy,1,3,NULL,156
AI Miami International University of Art and Design,4,3,NULL,820
Jacksonville University,4,2,0.7774,2737
Keiser University-Ft Lauderdale,4,2,0.972,18004
La Belle Beauty School,1,3,NULL,312
Florida Gateway College,3,1,NULL,2139
Lake Technical College,1,1,NULL,691
Lake-Sumter State College,3,1,NULL,3449
Fort Myers Technical College,1,1,NULL,594
Lively Technical College,1,1,NULL,790
Lindsey Hopkins Technical College,1,1,NULL,382
Loraines Academy & Spa,1,3,NULL,112
Luther Rice College & Seminary,4,2,0.4444,219
State College of Florida-Manatee-Sarasota,3,1,NULL,7739
Manatee Technical College,1,1,NULL,923
Traviss Technical College,1,1,NULL,450
Merryfield School of Pet Grooming,1,3,NULL,92
Trinity International University-Florida,4,2,NULL,99
Miami Lakes Educational Center and Technical College,1,1,NULL,799
Miami Dade College,3,1,NULL,41353
University of Miami,4,2,0.3309,11221
Orange Technical College-Mid Florida Campus,1,1,NULL,1134
Paul Mitchell the School-Jacksonville,1,3,NULL,171
North Florida College,3,1,NULL,787
University of North Florida,4,1,0.7992,14308
Nova Southeastern University,4,2,0.7624,6254
Northwest Florida State College,3,1,NULL,3465
Orange Technical College-Orlando Campus,1,1,NULL,223
Palm Beach Atlantic University,4,2,0.9171,2370
Palm Beach State College,3,1,NULL,22815
Pasco-Hernando State College,3,1,NULL,7476
Pensacola State College,3,1,NULL,7030
Pinellas Technical College-Clearwater,1,1,NULL,663
Polk State College,3,1,NULL,7491
Radford M Locklin Technical College,1,1,NULL,196
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,365
Ringling College of Art and Design,3,2,0.6851,1623
Robert Morgan Educational Center and Technical College,1,1,NULL,432
Rollins College,4,2,0.6081,2536
First Coast Technical College,1,1,NULL,360
Saint Leo University,4,2,0.73,6745
St Petersburg College,3,1,NULL,21884
Pinellas Technical College-St. Petersburg,1,1,NULL,557
Santa Fe College,3,1,NULL,11043
Suncoast Technical College,1,1,NULL,1045
Seminole State College of Florida,3,1,NULL,13829
Sheridan Technical College,1,1,NULL,1034
St. John Vianney College Seminary,4,2,0.9231,57
Saint Johns River State College,3,1,NULL,4159
South Florida State College,3,1,NULL,2031
University of South Florida,4,1,0.4924,37002
St. Thomas University,4,2,0.5962,1636
Stetson University,4,2,0.8149,3119
Southeastern University,4,2,0.4266,5342
Bene's Career Academy,1,3,NULL,292
Riveroak Technical College,1,1,NULL,196
Tallahassee Community College,3,1,NULL,9888
Talmudic College of Florida,3,2,NULL,28
Altierus Career College-Tampa,1,2,NULL,397
The University of Tampa,4,2,0.5551,8645
Big Bend Technical College,1,1,NULL,137
Tom P Haney Technical Center,1,1,NULL,283
Trinity Baptist College,4,2,0.6748,323
Trinity College of Florida,3,2,0.5048,210
Valencia College,3,1,NULL,36915
Warner University,4,2,0.5412,815
Florida Panhandle Technical College,1,1,NULL,334
Webber International University,4,2,0.3778,735
Rasmussen University-Florida,4,3,NULL,9008
The University of West Florida,4,1,0.5756,9196
Orange Technical College-Westside Campus,1,1,NULL,626
William T McFatter Technical College,1,1,NULL,554
Orange Technical College-Winter Park Campus,1,1,NULL,340
Withlacoochee Technical College,1,1,NULL,345
Abraham Baldwin Agricultural College,3,1,0.7599,3546
Agnes Scott College,4,2,0.6752,980
Interactive College of Technology-Chamblee,2,3,NULL,730
Interactive College of Technology-Morrow,2,3,NULL,90
Albany Technical College,2,1,NULL,2436
Albany State University,4,1,0.7302,5839
Andrew College,3,2,0.5864,288
The Art Institute of Atlanta,3,3,NULL,793
Georgia Career Institute,1,3,NULL,510
Atlanta Technical College,2,1,NULL,2810
Point University,4,2,0.3487,895
Atlanta Metropolitan State College,3,1,NULL,1562
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,303
Clark Atlanta University,4,2,0.5905,3092
Augusta Technical College,2,1,NULL,3455
Berry College,4,2,0.7722,1992
Beulah Heights University,4,2,NULL,344
Brenau University,4,2,0.9219,1590
Brewton-Parker College,3,2,0.9814,556
College of Coastal Georgia,3,1,0.9594,2976
West Georgia Technical College,2,1,NULL,4970
Clayton  State University,4,1,0.6854,5375
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2572
Columbus State University,4,1,0.7832,6482
Georgia Northwestern Technical College,2,1,NULL,4481
Covenant College,4,2,0.9755,842
Dalton State College,3,1,NULL,4366
Pro Way Hair School,1,3,NULL,88
South University-Savannah,4,3,NULL,246
East Georgia State College,3,1,NULL,2078
Emmanuel College,3,2,0.5275,779
Emory University,4,2,0.1917,6978
Georgia Highlands College,3,1,NULL,5141
Fort Valley State University,4,1,0.7232,2767
Grady Health System Professional Schools,1,1,NULL,67
Georgia Institute of Technology-Main Campus,4,1,0.2134,15743
Georgia Southwestern State University,4,1,0.734,2201
Georgia College & State University,4,1,0.8594,5549
Georgia Southern University,4,1,0.9117,22275
Georgia State University,4,1,0.8239,28085
University of Georgia,4,1,0.4838,29705
Gordon State College,3,1,0.7878,2732
Southern Crescent Technical College,2,1,NULL,4138
Gupton Jones College of Funeral Service,2,2,NULL,266
Gwinnett College-Lilburn,2,3,NULL,225
Gwinnett Technical College,2,1,NULL,6714
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.5967,741
Lanier Technical College,2,1,NULL,3701
Life University,4,2,0.9681,938
Chattahoochee Technical College,2,1,NULL,7858
Herzing University-Atlanta,4,2,0.9247,691
Mercer University,4,2,0.7816,4725
Morehouse College,3,2,0.7707,2152
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,1996
Oglethorpe University,3,2,0.6693,1415
Paine College,3,2,0.7499,179
Piedmont University,4,2,0.7008,1231
Miami Ad School-Atlanta,1,3,NULL,68
Reinhardt University,4,2,0.9869,1253
Savannah Technical College,2,1,NULL,3283
Savannah College of Art and Design,4,2,0.7792,11398
Savannah State University,4,1,0.4614,3115
Shorter University,4,2,0.7093,1151
South Georgia Technical College,2,1,NULL,1483
The Creative Circus,1,3,NULL,178
Spelman College,3,2,0.5258,2206
Thomas University,4,2,0.3452,674
Toccoa Falls College,3,2,0.5773,840
Truett McConnell University,4,2,0.9729,859
Wiregrass Georgia Technical College,2,1,NULL,2380
Valdosta State University,4,1,0.7845,9367
Wesleyan College,4,2,0.5981,612
University of West Georgia,4,1,0.7762,9444
Young Harris College,4,2,0.6503,923
Chaminade University of Honolulu,4,2,0.8897,1623
University of Hawaii at Hilo,4,1,0.7383,2563
University of Hawaii at Manoa,4,1,0.8369,12864
Hawaii Institute of Hair Design,1,3,NULL,72
Hawaii Pacific University,4,2,0.814,2652
Honolulu Community College,2,1,NULL,2287
Kapiolani Community College,2,1,NULL,4318
Kauai Community College,2,1,NULL,955
Leeward Community College,2,1,NULL,4362
University of Hawaii Maui College,3,1,NULL,2115
University of Hawaii-West Oahu,3,1,0.9523,2755
Windward Community College,2,1,NULL,1089
Carrington College-Boise,2,3,NULL,534
Boise Bible College,3,2,0.9038,94
Boise State University,4,1,0.7749,16973
College of Eastern Idaho,2,1,NULL,1355
Idaho State University,4,1,NULL,6973
University of Idaho,4,1,0.7444,6837
The College of Idaho,4,2,0.4835,1100
Lewis-Clark State College,3,1,0.9975,2613
Aveda Institute-Twin Falls,1,3,NULL,76
Mr Leon's School of Hair Design-Moscow,1,3,NULL,11
North Idaho College,2,1,NULL,3198
Northwest Nazarene University,4,2,0.7683,1220
Nathan Layne Institute of Cosmetology,1,3,NULL,18
Brigham Young University-Idaho,3,2,0.9701,43660
College of Southern Idaho,2,1,NULL,3558
Adler University,4,2,NULL,NULL
American Academy of Art College,3,2,NULL,169
American Islamic College,0,2,NULL,5
School of the Art Institute of Chicago,4,2,0.7778,2487
Augustana College,3,2,0.5735,2374
Aurora University,4,2,0.8395,4123
Southwestern Illinois College,2,1,NULL,5723
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,2459
Blackburn College,3,2,0.5518,484
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,158
Blessing Hospital School of Radiologic Technology,1,2,NULL,11
Bradley University,4,2,0.7328,4570
Paul Mitchell the School-Bradley,1,3,NULL,211
Cameo Beauty Academy,1,3,NULL,79
Cannella School of Hair Design-Villa Park,1,3,NULL,37
Cannella School of Hair Design-Chicago,1,3,NULL,46
Cannella School of Hair Design-Chicago,1,3,NULL,36
Capri Beauty College,1,3,NULL,49
Carl Sandburg College,2,1,NULL,1154
Catholic Theological Union at Chicago,4,2,NULL,NULL
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,18
Chicago State University,4,1,0.4642,1683
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0731,7010
City Colleges of Chicago-Kennedy-King College,2,1,NULL,1087
City Colleges of Chicago-Malcolm X College,2,1,NULL,5419
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,996
City Colleges of Chicago-Harry S Truman College,2,1,NULL,2278
City Colleges of Chicago-Richard J Daley College,2,1,NULL,2266
City Colleges of Chicago-Harold Washington College,2,1,NULL,5022
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,4897
Columbia College Chicago,4,2,0.8953,6524
Concordia University-Chicago,4,2,0.7854,1452
Coyne College,2,3,NULL,531
Danville Area Community College,2,1,NULL,1300
Tricoci University of Beauty Culture,1,3,NULL,21
DePaul University,4,2,0.7024,14009
Cosmetology & Spa Academy,1,3,NULL,352
College of DuPage,2,1,NULL,15149
East-West University,3,2,NULL,419
Eastern Illinois University,4,1,0.5554,4698
Elgin Community College,2,1,NULL,6700
Elmhurst University,4,2,0.6553,2744
Eureka College,3,2,0.6136,505
First Institute of Travel Inc.,1,3,NULL,273
Fox College,2,3,0.5,404
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,27
Governors State University,4,1,0.4784,3000
Graham Hospital School of Nursing,1,2,0.8889,63
Greenville University,4,2,0.5921,793
G Skin & Beauty Institute,1,3,NULL,438
Hair Professionals Career College,1,3,NULL,48
Hair Professionals School of Cosmetology,1,3,NULL,128
Hebrew Theological College,3,2,0.8333,103
Highland Community College,2,1,NULL,931
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.7263,21702
Benedictine University,4,2,0.6099,2285
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.633,33001
Illinois Wesleyan University,3,2,0.5693,1628
Illinois Central College,2,1,NULL,5170
Illinois College,3,2,0.7524,1150
Olney Central College,2,1,NULL,601
Illinois Institute of Technology,4,2,0.6066,2974
Illinois State University,4,1,0.8131,17955
Illinois Valley Community College,2,1,NULL,1928
Institute for Clinical Social Work,4,2,NULL,NULL
John A Logan College,2,1,NULL,2422
John Wood Community College,2,1,NULL,1494
Joliet Junior College,2,1,NULL,9417
Judson University,4,2,0.5701,930
Kankakee Community College,2,1,NULL,1931
Kaskaskia College,2,1,NULL,1651
Kishwaukee College,2,1,NULL,1811
Knox College,3,2,0.7084,1130
Educators of Beauty College of Cosmetology-Peru,1,3,NULL,44
College of Lake County,2,1,NULL,8845
Lake Forest College,4,2,0.5761,1552
Lake Forest Graduate School of Management,4,2,NULL,NULL
Lake Land College,2,1,NULL,2680
Lakeview College of Nursing,3,2,NULL,162
Lewis and Clark Community College,2,1,NULL,2565
Lewis University,4,2,0.6606,4099
Lincoln Christian University,4,2,NULL,308
Lincoln College,3,2,0.6985,899
Lincoln Land Community College,2,1,NULL,3952
Lincoln College of Technology-Melrose Park,2,3,NULL,944
Loyola University Chicago,4,2,0.7054,11531
Lutheran School of Theology at Chicago,4,2,NULL,NULL
Trinity College of Nursing & Health Sciences,4,2,NULL,178
Steven Papageorge Hair Academy,1,3,NULL,55
MacCormac College,2,2,NULL,276
McCormick Theological Seminary,4,2,NULL,NULL
McHenry County College,2,1,NULL,4329
McKendree University,4,2,0.7008,1690
Meadville Lombard Theological School,4,2,NULL,NULL
Methodist College,4,2,0.875,557
Millikin University,4,2,0.7115,1849
Monmouth College,3,2,0.6943,847
Moody Bible Institute,4,2,0.9751,2134
Moraine Valley Community College,2,1,NULL,7886
Morrison Institute of Technology,2,2,NULL,78
Morton College,2,1,NULL,2862
National Louis University,4,2,0.9746,3513
National University of Health Sciences,4,2,NULL,32
Cosmetology Concepts Niles,1,3,NULL,50
North Central College,4,2,0.5329,2453
North Park University,4,2,0.4396,1840
Northern Baptist Theological Seminary,4,2,NULL,NULL
Northern Illinois University,4,1,0.5925,12247
Northwestern University,4,2,0.0931,8401
Northeastern Illinois University,4,1,0.607,5170
Oakton Community College,2,1,NULL,7054
Oehrlein School of Cosmetology,1,3,NULL,44
Olivet Nazarene University,4,2,0.6657,2757
Parkland College,2,1,NULL,3729
Prairie State College,2,1,NULL,2300
Principia College,3,2,0.9324,334
Professional's Choice Hair Design Academy,1,3,NULL,35
Quincy University,4,2,0.6713,954
Rend Lake College,2,1,NULL,1184
Richland Community College,2,1,NULL,1557
Rock Valley College,2,1,NULL,4788
Rockford University,4,2,0.5082,1000
Roosevelt University,4,2,0.7652,2978
Dominican University,4,2,0.7646,2155
Rush University,4,2,NULL,104
Saint Francis Medical Center College of Nursing,4,2,NULL,283
University of St Francis,4,2,0.6009,1581
St. John's College-Department of Nursing,4,2,NULL,107
Saint Xavier University,4,2,0.79,3066
University of Illinois Springfield,4,1,0.7733,2580
Sauk Valley Community College,2,1,NULL,1087
Shawnee Community College,2,1,NULL,717
St. Augustine College,3,2,NULL,862
University of Saint Mary of the Lake,4,2,NULL,NULL
Southeastern Illinois College,2,1,NULL,687
National Latino Education Institute,1,2,NULL,4
Spertus College,4,2,NULL,NULL
Spoon River College,2,1,NULL,861
Saint Anthony College of Nursing,4,2,1,210
Educators of Beauty College of Cosmetology-Sterling,1,3,NULL,52
Southern Illinois University-Carbondale,4,1,0.9178,8115
Southern Illinois University-Edwardsville,4,1,0.8505,9892
Taylor Business Institute,2,3,0.8933,100
Telshe Yeshiva-Chicago,0,2,1,82
South Suburban College,2,1,NULL,2335
Tri-County Beauty Academy,1,3,NULL,7
Trinity Christian College,4,2,0.6366,933
Trinity International University-Illinois,4,2,0.8592,522
Triton College,2,1,NULL,6395
University of Spa & Cosmetology Arts,1,3,NULL,158
VanderCook College of Music,4,2,1,66
Waubonsee Community College,2,1,NULL,5603
Oak Point University,4,2,NULL,671
Western Illinois University,4,1,0.6696,5854
Wheaton College,4,2,0.8695,2228
William Rainey Harper College,2,1,NULL,9757
Ancilla College,2,2,NULL,343
Anderson University,4,2,0.665,1198
Ball State University,4,1,0.8705,15171
Bethel University,4,2,0.9279,1126
Butler University,4,2,0.7569,4404
Calumet College of Saint Joseph,4,2,NULL,551
Christian Theological Seminary,4,2,NULL,NULL
College of Court Reporting Inc,2,3,NULL,118
Concordia Theological Seminary,4,2,NULL,NULL
Tricoci University of Beauty Culture-Highland,1,3,NULL,277
DePauw University,3,2,0.6849,1731
Don Roberts School of Hair Design,1,3,NULL,22
Earlham College,4,2,0.591,736
University of Evansville,4,2,0.643,1763
Franklin College,4,2,0.7607,912
Goshen College,4,2,0.9238,800
Grace College and Theological Seminary,4,2,0.7465,1381
Hanover College,3,2,0.6932,1025
J Michael Harrold Beauty Academy,1,3,NULL,102
Holy Cross College,3,2,0.7702,437
PJ's College of Cosmetology-Clarksville,1,3,NULL,119
Huntington University,4,2,0.7767,1042
Ivy Tech Community College,2,1,NULL,50792
