unique_id,worker_id,gender,english_first_language,age_group,education,dataset
4676,437,male,0,30-45,bachelors,attack and aggression
4677,1493,female,0,30-45,bachelors,attack and aggression
4678,786,male,0,45-60,hs,attack and aggression
4679,979,female,1,18-30,bachelors,attack and aggression
4680,1382,male,1,45-60,bachelors,attack and aggression
4681,3407,female,0,18-30,hs,attack and aggression
4682,795,female,1,45-60,bachelors,attack and aggression
4683,2640,male,1,30-45,bachelors,attack and aggression
4684,3604,male,0,30-45,bachelors,attack and aggression
4685,383,male,0,30-45,hs,attack and aggression
4686,1912,male,0,,some,attack and aggression
4687,2238,male,0,18-30,hs,attack and aggression
4688,2093,male,0,18-30,some,attack and aggression
4689,3018,male,0,18-30,hs,attack and aggression
4690,767,male,1,18-30,masters,attack and aggression
4691,3410,male,0,45-60,professional,attack and aggression
4692,3794,male,1,45-60,bachelors,attack and aggression
4693,2736,male,0,18-30,bachelors,attack and aggression
4694,745,male,0,18-30,hs,attack and aggression
4695,2270,male,0,18-30,hs,attack and aggression
4696,2875,male,0,30-45,hs,attack and aggression
4697,221,female,0,30-45,bachelors,attack and aggression
4698,1210,male,0,18-30,hs,attack and aggression
4699,749,male,1,30-45,bachelors,attack and aggression
4700,97,male,0,30-45,hs,attack and aggression
4701,1768,male,0,30-45,hs,attack and aggression
4702,3623,male,0,18-30,professional,attack and aggression
4703,105,female,0,30-45,masters,attack and aggression
4704,748,male,0,30-45,bachelors,attack and aggression
4705,3595,male,0,18-30,bachelors,attack and aggression
4706,2510,male,0,30-45,bachelors,attack and aggression
4707,763,male,0,30-45,hs,attack and aggression
4708,2925,male,0,30-45,masters,attack and aggression
4709,2929,male,0,18-30,bachelors,attack and aggression
4710,1271,male,0,18-30,bachelors,attack and aggression
4711,1259,male,0,30-45,bachelors,attack and aggression
4712,390,male,0,30-45,masters,attack and aggression
4713,1856,male,0,18-30,hs,attack and aggression
4714,1522,female,0,45-60,hs,attack and aggression
4715,66,male,0,18-30,masters,attack and aggression
4716,2122,male,0,30-45,bachelors,attack and aggression
4717,1144,female,1,30-45,hs,attack and aggression
4718,3451,female,1,30-45,some,attack and aggression
4719,2551,male,0,30-45,bachelors,attack and aggression
4720,896,male,0,18-30,hs,attack and aggression
4721,3905,female,0,45-60,masters,attack and aggression
4722,734,male,0,18-30,bachelors,attack and aggression
4723,2724,male,0,30-45,bachelors,attack and aggression
4724,2485,female,0,18-30,masters,attack and aggression
4725,681,male,0,30-45,hs,attack and aggression
4726,222,male,0,30-45,hs,attack and aggression
4727,3157,male,0,30-45,hs,attack and aggression
4728,2086,male,0,18-30,bachelors,attack and aggression
4729,832,female,0,30-45,bachelors,attack and aggression
4730,1687,male,0,18-30,hs,attack and aggression
4731,3514,female,0,30-45,hs,attack and aggression
4732,3178,female,0,45-60,masters,attack and aggression
4733,1279,male,0,18-30,bachelors,attack and aggression
4734,341,female,1,45-60,bachelors,attack and aggression
4735,2018,male,0,30-45,masters,attack and aggression
4736,2419,male,0,30-45,bachelors,attack and aggression
4737,1879,female,0,30-45,professional,attack and aggression
4738,250,male,0,18-30,masters,attack and aggression
4739,3212,male,0,30-45,masters,attack and aggression
4740,2635,female,0,18-30,bachelors,attack and aggression
4741,215,male,0,30-45,hs,attack and aggression
4742,3920,female,0,30-45,masters,attack and aggression
4743,3529,female,1,45-60,bachelors,attack and aggression
4744,3041,male,0,18-30,hs,attack and aggression
4745,252,female,0,30-45,hs,attack and aggression
4746,450,female,0,18-30,bachelors,attack and aggression
4747,2735,male,1,45-60,professional,attack and aggression
4748,551,male,0,18-30,hs,attack and aggression
4749,3884,male,0,18-30,professional,attack and aggression
4750,752,male,0,18-30,masters,attack and aggression
4751,3686,male,0,30-45,hs,attack and aggression
4752,2696,male,0,18-30,bachelors,attack and aggression
4753,2768,female,0,30-45,hs,attack and aggression
4754,1235,male,0,30-45,bachelors,attack and aggression
4755,1138,male,0,30-45,bachelors,attack and aggression
4756,57,male,0,18-30,masters,attack and aggression
4757,263,male,0,45-60,bachelors,attack and aggression
4758,600,male,0,18-30,bachelors,attack and aggression
4759,2546,male,1,18-30,professional,attack and aggression
4760,211,male,0,30-45,bachelors,attack and aggression
4761,1139,male,1,30-45,professional,attack and aggression
4762,3857,male,0,30-45,professional,attack and aggression
4763,3078,male,0,18-30,professional,attack and aggression
4764,838,female,0,45-60,hs,attack and aggression
4765,1755,male,0,18-30,bachelors,attack and aggression
4766,2026,female,1,18-30,hs,attack and aggression
4767,893,female,1,30-45,hs,attack and aggression
4768,1679,male,0,30-45,bachelors,attack and aggression
4769,3155,female,0,30-45,masters,attack and aggression
4770,1219,female,0,45-60,hs,attack and aggression
4771,1467,female,0,30-45,bachelors,attack and aggression
4772,675,female,1,18-30,some,attack and aggression
4773,1764,male,0,45-60,some,attack and aggression
4774,3711,female,0,30-45,masters,attack and aggression
4775,3823,male,0,18-30,masters,attack and aggression
4776,3471,male,0,18-30,hs,attack and aggression
4777,3929,female,1,45-60,hs,attack and aggression
4778,2462,female,0,45-60,bachelors,attack and aggression
4779,1425,male,0,30-45,professional,attack and aggression
4780,3067,male,0,30-45,professional,attack and aggression
4781,2647,male,0,18-30,bachelors,attack and aggression
4782,1055,male,0,45-60,professional,attack and aggression
4783,2837,female,1,30-45,hs,attack and aggression
4784,758,male,1,30-45,masters,attack and aggression
4785,2159,male,0,Over 60,professional,attack and aggression
4786,502,female,0,30-45,hs,attack and aggression
4787,1189,male,0,18-30,professional,attack and aggression
4788,2976,male,0,18-30,hs,attack and aggression
4789,1048,male,0,30-45,professional,attack and aggression
4790,1379,male,0,18-30,bachelors,attack and aggression
4791,3777,male,0,30-45,masters,attack and aggression
4792,1791,male,0,30-45,hs,attack and aggression
4793,3726,female,1,45-60,professional,attack and aggression
4794,901,female,0,30-45,bachelors,attack and aggression
4795,3430,female,0,18-30,bachelors,attack and aggression
4796,1746,female,0,30-45,hs,attack and aggression
4797,1124,female,1,30-45,bachelors,attack and aggression
4798,1591,male,0,Under 18,some,attack and aggression
4799,1420,female,0,18-30,bachelors,attack and aggression
4800,645,female,0,18-30,professional,attack and aggression
4801,707,female,0,18-30,bachelors,attack and aggression
4802,863,male,0,18-30,bachelors,attack and aggression
4803,3587,female,0,18-30,masters,attack and aggression
4804,1351,female,0,30-45,bachelors,attack and aggression
4805,2417,female,0,45-60,masters,attack and aggression
4806,1181,male,0,45-60,bachelors,attack and aggression
4807,1038,male,0,18-30,masters,attack and aggression
4808,3810,male,1,18-30,bachelors,attack and aggression
4809,3377,male,0,30-45,professional,attack and aggression
4810,497,male,0,18-30,professional,attack and aggression
4811,811,male,0,30-45,hs,attack and aggression
4812,3779,male,0,18-30,bachelors,attack and aggression
4813,884,female,1,30-45,hs,attack and aggression
4814,3001,male,1,18-30,bachelors,attack and aggression
4815,3017,male,0,18-30,hs,attack and aggression
4816,538,male,0,30-45,hs,attack and aggression
4817,659,female,1,30-45,professional,attack and aggression
4818,845,female,1,30-45,bachelors,attack and aggression
4819,2856,female,0,30-45,bachelors,attack and aggression
4820,3500,female,1,30-45,bachelors,attack and aggression
4821,771,male,0,30-45,hs,attack and aggression
4822,593,female,1,30-45,bachelors,attack and aggression
4823,3174,male,0,18-30,bachelors,attack and aggression
4824,1114,male,0,30-45,professional,attack and aggression
4825,1949,female,1,18-30,hs,attack and aggression
4826,1909,male,0,18-30,bachelors,attack and aggression
4827,3747,male,0,18-30,masters,attack and aggression
4828,402,male,0,30-45,professional,attack and aggression
4829,3274,male,1,30-45,bachelors,attack and aggression
4830,3200,male,1,30-45,professional,attack and aggression
4831,3131,male,0,18-30,bachelors,attack and aggression
4832,1497,male,0,18-30,masters,attack and aggression
4833,3444,female,0,18-30,hs,attack and aggression
4834,2234,female,1,30-45,professional,attack and aggression
4835,484,male,0,18-30,bachelors,attack and aggression
4836,2865,male,1,18-30,bachelors,attack and aggression
4837,1391,female,0,30-45,bachelors,attack and aggression
4838,3122,male,1,18-30,hs,attack and aggression
4839,2075,male,0,45-60,doctorate,attack and aggression
4840,1186,female,1,45-60,bachelors,attack and aggression
4841,2897,female,0,30-45,professional,attack and aggression
4842,1400,female,0,18-30,hs,attack and aggression
4843,1865,male,0,18-30,hs,attack and aggression
4844,447,male,0,30-45,masters,attack and aggression
4845,1257,male,0,30-45,masters,attack and aggression
4846,2375,male,0,18-30,bachelors,attack and aggression
4847,2766,male,0,18-30,bachelors,attack and aggression
4848,2659,female,0,18-30,bachelors,attack and aggression
4849,943,male,0,30-45,bachelors,attack and aggression
4850,1408,female,0,18-30,masters,attack and aggression
4851,3679,male,0,18-30,bachelors,attack and aggression
4852,2434,male,0,30-45,hs,attack and aggression
4853,1640,male,0,30-45,professional,attack and aggression
4854,1118,female,1,18-30,professional,attack and aggression
4855,3964,male,0,Under 18,some,attack and aggression
4856,1026,female,1,30-45,bachelors,attack and aggression
4857,759,female,0,30-45,hs,attack and aggression
4858,689,male,0,18-30,bachelors,attack and aggression
4859,3684,female,0,30-45,hs,attack and aggression
4860,2326,female,0,45-60,bachelors,attack and aggression
4861,3734,male,0,30-45,bachelors,attack and aggression
4862,3293,male,0,30-45,masters,attack and aggression
4863,210,male,1,30-45,professional,attack and aggression
4864,114,male,0,18-30,masters,attack and aggression
4865,155,male,0,,hs,attack and aggression
4866,2896,female,0,18-30,bachelors,attack and aggression
4867,638,other,0,18-30,bachelors,attack and aggression
4868,3141,female,0,18-30,masters,attack and aggression
4869,2113,male,0,18-30,bachelors,attack and aggression
4870,3627,male,1,30-45,masters,attack and aggression
4871,46,male,0,18-30,bachelors,attack and aggression
4872,2243,female,0,18-30,bachelors,attack and aggression
4873,1023,female,0,30-45,professional,attack and aggression
4874,1183,male,0,18-30,bachelors,attack and aggression
4875,631,male,0,30-45,masters,attack and aggression
4876,731,male,0,18-30,masters,attack and aggression
4877,224,male,0,18-30,hs,attack and aggression
4878,1536,male,0,30-45,professional,attack and aggression
4879,3270,male,0,18-30,bachelors,attack and aggression
4880,1116,female,0,18-30,hs,attack and aggression
4881,682,female,0,30-45,professional,attack and aggression
4882,2536,female,0,18-30,hs,attack and aggression
4883,2652,female,0,18-30,bachelors,attack and aggression
4884,1317,female,0,18-30,hs,attack and aggression
4885,1692,male,0,18-30,masters,attack and aggression
4886,188,female,1,30-45,hs,attack and aggression
4887,2487,female,1,Under 18,bachelors,attack and aggression
4888,2729,male,0,30-45,masters,attack and aggression
4889,801,male,0,18-30,hs,attack and aggression
4890,2150,female,0,18-30,bachelors,attack and aggression
4891,472,female,0,18-30,bachelors,attack and aggression
4892,3002,male,1,18-30,bachelors,attack and aggression
4893,2005,male,0,18-30,hs,attack and aggression
4894,3787,male,0,30-45,professional,attack and aggression
4895,568,male,0,18-30,masters,attack and aggression
4896,181,male,0,30-45,bachelors,attack and aggression
4897,3484,female,1,30-45,bachelors,attack and aggression
4898,2224,male,0,18-30,hs,attack and aggression
4899,3758,female,0,18-30,bachelors,attack and aggression
4900,25,male,0,30-45,hs,attack and aggression
4901,1750,male,0,30-45,bachelors,attack and aggression
4902,2483,female,0,Over 60,hs,attack and aggression
4903,400,male,0,18-30,professional,attack and aggression
4904,1244,male,1,18-30,bachelors,attack and aggression
4905,820,male,0,30-45,bachelors,attack and aggression
4906,886,female,0,18-30,bachelors,attack and aggression
4907,3103,female,1,18-30,bachelors,attack and aggression
4908,1869,male,0,18-30,bachelors,attack and aggression
4909,1486,female,1,18-30,hs,attack and aggression
4910,3752,female,1,30-45,hs,attack and aggression
4911,2368,male,0,30-45,bachelors,attack and aggression
4912,314,female,0,18-30,hs,attack and aggression
4913,1598,female,1,30-45,hs,attack and aggression
4914,881,male,0,30-45,masters,attack and aggression
4915,3028,male,0,30-45,masters,attack and aggression
4916,3281,male,0,30-45,masters,attack and aggression
4917,189,male,0,30-45,masters,attack and aggression
4918,1362,male,0,18-30,masters,attack and aggression
4919,350,male,0,30-45,masters,attack and aggression
4920,626,female,1,30-45,bachelors,attack and aggression
4921,2080,male,0,18-30,bachelors,attack and aggression
4922,3877,female,1,30-45,bachelors,attack and aggression
4923,3176,female,1,18-30,bachelors,attack and aggression
4924,3468,female,1,18-30,bachelors,attack and aggression
4925,1157,male,0,18-30,hs,attack and aggression
4926,2649,male,0,30-45,hs,attack and aggression
4927,3125,male,0,30-45,masters,attack and aggression
4928,558,male,0,30-45,bachelors,attack and aggression
4929,1995,male,0,30-45,professional,attack and aggression
4930,2737,male,1,18-30,masters,attack and aggression
4931,348,male,0,30-45,hs,attack and aggression
4932,3974,female,1,18-30,hs,attack and aggression
4933,3145,male,0,30-45,hs,attack and aggression
4934,2185,male,0,30-45,bachelors,attack and aggression
4935,2382,male,0,30-45,hs,attack and aggression
4936,3319,male,1,30-45,bachelors,attack and aggression
4937,3119,male,1,18-30,bachelors,attack and aggression
4938,2533,male,0,18-30,professional,attack and aggression
4939,2100,male,0,18-30,masters,attack and aggression
4940,1793,male,0,18-30,bachelors,attack and aggression
4941,1202,female,0,30-45,hs,attack and aggression
4942,1770,male,0,18-30,hs,attack and aggression
4943,3578,female,0,18-30,masters,attack and aggression
4944,3839,male,0,30-45,professional,attack and aggression
4945,209,male,0,Under 18,hs,attack and aggression
4946,1070,male,0,Under 18,masters,attack and aggression
4947,1381,male,0,18-30,hs,attack and aggression
4948,1527,female,1,18-30,hs,attack and aggression
4949,2607,female,0,18-30,professional,attack and aggression
4950,963,male,0,18-30,masters,attack and aggression
4951,2588,male,0,18-30,bachelors,attack and aggression
4952,839,female,1,30-45,bachelors,attack and aggression
4953,2917,male,0,30-45,doctorate,attack and aggression
4954,3248,male,0,30-45,bachelors,attack and aggression
4955,1885,male,0,18-30,hs,attack and aggression
4956,1239,female,0,30-45,professional,attack and aggression
4957,1112,female,0,18-30,bachelors,attack and aggression
4958,2126,female,1,30-45,bachelors,attack and aggression
4959,2176,male,1,18-30,bachelors,attack and aggression
4960,173,male,1,18-30,bachelors,attack and aggression
4961,3232,male,0,18-30,masters,attack and aggression
4962,1715,female,0,18-30,masters,attack and aggression
4963,2862,male,1,30-45,masters,attack and aggression
4964,2538,male,0,30-45,bachelors,attack and aggression
4965,1334,female,0,30-45,masters,attack and aggression
4966,710,male,0,18-30,bachelors,attack and aggression
4967,282,female,0,30-45,hs,attack and aggression
4968,65,male,0,Under 18,hs,attack and aggression
4969,3413,female,0,30-45,professional,attack and aggression
4970,1058,male,0,30-45,professional,attack and aggression
4971,3606,male,0,30-45,bachelors,attack and aggression
4972,2188,female,0,45-60,hs,attack and aggression
4973,1660,male,0,30-45,professional,attack and aggression
4974,3441,female,1,30-45,masters,attack and aggression
4975,910,male,0,18-30,bachelors,attack and aggression
4976,1214,male,0,30-45,masters,attack and aggression
4977,1440,female,1,18-30,bachelors,attack and aggression
4978,1269,male,0,45-60,bachelors,attack and aggression
4979,3224,male,0,18-30,hs,attack and aggression
4980,1380,female,0,18-30,masters,attack and aggression
4981,130,male,0,30-45,hs,attack and aggression
4982,2889,male,0,30-45,hs,attack and aggression
4983,2583,male,0,30-45,professional,attack and aggression
4984,2470,female,1,45-60,bachelors,attack and aggression
4985,2200,female,0,18-30,hs,attack and aggression
4986,1656,male,0,18-30,bachelors,attack and aggression
4987,1738,male,0,30-45,masters,attack and aggression
4988,3817,male,0,30-45,professional,attack and aggression
4989,3115,male,0,30-45,hs,attack and aggression
4990,3819,female,0,30-45,hs,attack and aggression
4991,2265,female,0,30-45,bachelors,attack and aggression
4992,1809,female,0,30-45,masters,attack and aggression
4993,2542,male,0,18-30,bachelors,attack and aggression
4994,1132,male,0,30-45,bachelors,attack and aggression
4995,3466,male,0,18-30,professional,attack and aggression
4996,36,male,0,30-45,hs,attack and aggression
4997,1065,male,0,18-30,bachelors,attack and aggression
4998,2948,male,0,18-30,professional,attack and aggression
4999,3406,male,0,30-45,hs,attack and aggression
5000,712,male,1,18-30,doctorate,attack and aggression
5001,1338,female,0,18-30,bachelors,attack and aggression
5002,841,male,1,30-45,bachelors,attack and aggression
5003,3359,female,0,45-60,hs,attack and aggression
5004,1994,male,0,18-30,bachelors,attack and aggression
5005,3354,female,1,30-45,hs,attack and aggression
5006,2786,male,0,18-30,bachelors,attack and aggression
5007,2666,male,0,30-45,bachelors,attack and aggression
5008,1324,male,0,45-60,bachelors,attack and aggression
5009,1846,female,0,18-30,bachelors,attack and aggression
5010,2582,female,1,18-30,bachelors,attack and aggression
5011,1533,male,0,45-60,masters,attack and aggression
5012,3121,male,1,30-45,hs,attack and aggression
5013,3143,female,1,18-30,hs,attack and aggression
5014,3717,male,1,Under 18,hs,attack and aggression
5015,1215,female,0,45-60,masters,attack and aggression
5016,699,male,1,30-45,hs,attack and aggression
5017,532,male,0,45-60,masters,attack and aggression
5018,2653,female,0,45-60,professional,attack and aggression
5019,3098,female,1,45-60,masters,attack and aggression
5020,3021,male,0,18-30,professional,attack and aggression
5021,389,female,0,30-45,bachelors,attack and aggression
5022,744,male,0,18-30,masters,attack and aggression
5023,223,male,0,30-45,professional,attack and aggression
5024,741,male,0,45-60,bachelors,attack and aggression
5025,1238,male,0,18-30,hs,attack and aggression
5026,2072,female,1,18-30,hs,attack and aggression
5027,518,male,0,18-30,hs,attack and aggression
5028,3269,male,1,30-45,hs,attack and aggression
5029,284,female,0,30-45,bachelors,attack and aggression
5030,2995,male,1,30-45,bachelors,attack and aggression
5031,49,male,0,18-30,professional,attack and aggression
5032,804,male,0,30-45,bachelors,attack and aggression
5033,3638,male,0,30-45,professional,attack and aggression
5034,519,male,0,30-45,professional,attack and aggression
5035,2101,male,0,30-45,hs,attack and aggression
5036,1332,female,0,45-60,hs,attack and aggression
5037,1942,male,0,30-45,hs,attack and aggression
5038,334,male,0,18-30,masters,attack and aggression
5039,80,male,0,30-45,masters,attack and aggression
5040,3370,female,0,18-30,bachelors,attack and aggression
5041,1104,male,0,30-45,hs,attack and aggression
5042,281,male,0,30-45,masters,attack and aggression
5043,3142,male,0,18-30,bachelors,attack and aggression
5044,1258,male,0,18-30,professional,attack and aggression
5045,1853,male,0,30-45,hs,attack and aggression
5046,1398,male,0,18-30,bachelors,attack and aggression
5047,2851,female,0,30-45,bachelors,attack and aggression
5048,702,female,0,18-30,bachelors,attack and aggression
5049,1819,female,0,Over 60,some,attack and aggression
5050,1725,female,0,18-30,bachelors,attack and aggression
5051,2167,male,0,45-60,professional,attack and aggression
5052,1320,female,0,30-45,masters,attack and aggression
5053,3875,male,0,18-30,bachelors,attack and aggression
5054,2941,female,0,45-60,professional,attack and aggression
5055,2835,male,0,18-30,professional,attack and aggression
5056,2486,male,0,45-60,bachelors,attack and aggression
5057,1059,female,0,18-30,hs,attack and aggression
5058,2718,male,0,Under 18,some,attack and aggression
5059,126,male,0,18-30,bachelors,attack and aggression
5060,3572,male,0,18-30,hs,attack and aggression
5061,3303,male,0,30-45,bachelors,attack and aggression
5062,2790,male,0,18-30,masters,attack and aggression
5063,4010,female,0,30-45,bachelors,attack and aggression
5064,1649,male,0,18-30,professional,attack and aggression
5065,2826,female,0,45-60,bachelors,attack and aggression
5066,240,male,0,18-30,bachelors,attack and aggression
5067,3417,male,0,30-45,professional,attack and aggression
5068,859,male,0,30-45,bachelors,attack and aggression
5069,3765,male,0,30-45,bachelors,attack and aggression
5070,476,female,0,30-45,hs,attack and aggression
5071,1292,male,0,18-30,masters,attack and aggression
5072,2057,male,0,30-45,bachelors,attack and aggression
5073,2620,male,0,45-60,masters,attack and aggression
5074,2852,female,0,30-45,masters,attack and aggression
5075,830,male,0,18-30,hs,attack and aggression
5076,889,male,0,30-45,bachelors,attack and aggression
5077,1758,female,0,18-30,hs,attack and aggression
5078,359,male,0,18-30,doctorate,attack and aggression
5079,2730,female,0,18-30,masters,attack and aggression
5080,3392,male,1,Under 18,bachelors,attack and aggression
5081,1934,male,0,45-60,professional,attack and aggression
5082,1971,male,1,18-30,bachelors,attack and aggression
5083,1346,male,0,30-45,bachelors,attack and aggression
5084,1523,male,0,30-45,bachelors,attack and aggression
5085,2953,female,0,30-45,hs,attack and aggression
5086,391,male,0,18-30,bachelors,attack and aggression
5087,1137,female,0,45-60,hs,attack and aggression
5088,2804,male,0,30-45,masters,attack and aggression
5089,1771,male,0,18-30,hs,attack and aggression
5090,999,male,0,30-45,bachelors,attack and aggression
5091,310,male,0,18-30,bachelors,attack and aggression
5092,730,female,0,18-30,bachelors,attack and aggression
5093,3234,female,0,18-30,bachelors,attack and aggression
5094,2788,male,0,30-45,bachelors,attack and aggression
5095,1263,female,0,30-45,bachelors,attack and aggression
5096,2109,male,0,30-45,masters,attack and aggression
5097,1713,female,0,18-30,hs,attack and aggression
5098,2423,female,0,18-30,hs,attack and aggression
5099,3939,male,1,18-30,masters,attack and aggression
5100,3671,male,0,18-30,hs,attack and aggression
5101,2519,male,1,18-30,masters,attack and aggression
5102,1559,male,0,30-45,bachelors,attack and aggression
5103,1904,male,0,18-30,bachelors,attack and aggression
5104,789,female,0,18-30,bachelors,attack and aggression
5105,1194,female,0,18-30,hs,attack and aggression
5106,1325,male,0,18-30,hs,attack and aggression
5107,3214,male,0,18-30,hs,attack and aggression
5108,1225,female,0,18-30,hs,attack and aggression
5109,109,male,0,18-30,hs,attack and aggression
5110,2288,female,0,18-30,bachelors,attack and aggression
5111,2834,male,0,30-45,masters,attack and aggression
5112,3840,female,0,18-30,bachelors,attack and aggression
5113,2028,female,0,18-30,bachelors,attack and aggression
5114,2843,female,0,18-30,bachelors,attack and aggression
5115,3845,female,0,18-30,bachelors,attack and aggression
5116,3367,female,0,18-30,bachelors,attack and aggression
5117,3802,female,0,18-30,bachelors,attack and aggression
5118,2006,female,0,18-30,bachelors,attack and aggression
5119,3460,female,0,18-30,bachelors,attack and aggression
5120,625,female,0,18-30,bachelors,attack and aggression
5121,1453,female,0,18-30,bachelors,attack and aggression
5122,1582,female,0,18-30,masters,attack and aggression
5123,835,female,0,18-30,bachelors,attack and aggression
5124,1566,female,0,18-30,hs,attack and aggression
5125,3687,female,0,,hs,attack and aggression
5126,1485,female,0,18-30,hs,attack and aggression
5127,2174,female,0,18-30,bachelors,attack and aggression
5128,2360,female,1,18-30,bachelors,attack and aggression
5129,3299,female,0,18-30,hs,attack and aggression
5130,2745,female,0,18-30,hs,attack and aggression
5131,2750,female,0,18-30,bachelors,attack and aggression
5132,774,female,1,18-30,bachelors,attack and aggression
5133,721,female,0,18-30,bachelors,attack and aggression
5134,2177,female,1,18-30,bachelors,attack and aggression
5135,2899,male,1,18-30,professional,attack and aggression
5136,2393,female,0,30-45,bachelors,attack and aggression
5137,1986,female,0,18-30,bachelors,attack and aggression
5138,1583,female,1,18-30,bachelors,attack and aggression
5139,2370,female,0,18-30,bachelors,attack and aggression
5140,3701,female,0,,hs,attack and aggression
5141,3323,male,0,Under 18,some,attack and aggression
5142,1519,female,0,18-30,some,attack and aggression
5143,1891,female,0,18-30,bachelors,attack and aggression
5144,1457,female,0,18-30,hs,attack and aggression
5145,1545,female,0,,some,attack and aggression
5146,696,female,0,18-30,hs,attack and aggression
5147,2369,female,1,18-30,hs,attack and aggression
5148,701,female,0,18-30,bachelors,attack and aggression
5149,3988,male,1,18-30,hs,attack and aggression
5150,2210,female,1,30-45,hs,attack and aggression
5151,687,male,0,18-30,hs,attack and aggression
5152,904,male,0,30-45,hs,attack and aggression
5153,2007,female,0,18-30,hs,attack and aggression
5154,3383,female,0,18-30,bachelors,attack and aggression
5155,2293,male,0,18-30,some,attack and aggression
5156,3335,male,0,,bachelors,attack and aggression
5157,3582,male,0,18-30,bachelors,attack and aggression
5158,3589,male,0,18-30,hs,attack and aggression
5159,697,male,1,30-45,masters,attack and aggression
5160,2508,female,0,18-30,hs,attack and aggression
5161,2458,male,1,30-45,professional,attack and aggression
5162,2373,male,1,18-30,professional,attack and aggression
5163,2315,male,0,,professional,attack and aggression
5164,93,male,0,18-30,professional,attack and aggression
5165,561,male,0,45-60,bachelors,attack and aggression
5166,3645,female,0,18-30,bachelors,attack and aggression
5167,2973,female,0,18-30,hs,attack and aggression
5168,2346,female,0,18-30,bachelors,attack and aggression
5169,2251,female,0,18-30,masters,attack and aggression
5170,2981,male,0,18-30,bachelors,attack and aggression
5171,3345,female,0,45-60,masters,attack and aggression
5172,3762,male,0,18-30,hs,attack and aggression
5173,2587,female,0,18-30,bachelors,attack and aggression
5174,3342,male,1,18-30,hs,attack and aggression
5175,3333,male,1,,hs,attack and aggression
5176,4019,female,1,,bachelors,attack and aggression
5177,2575,female,0,18-30,bachelors,attack and aggression
5178,3397,male,0,30-45,bachelors,attack and aggression
5179,2289,female,0,18-30,bachelors,attack and aggression
5180,4000,female,1,18-30,hs,attack and aggression
5181,3368,female,1,18-30,bachelors,attack and aggression
5182,3797,female,0,18-30,hs,attack and aggression
5183,1563,female,0,18-30,hs,attack and aggression
5184,1580,female,0,18-30,hs,attack and aggression
5185,3937,female,0,18-30,bachelors,attack and aggression
5186,416,female,0,18-30,hs,attack and aggression
5187,3580,female,0,Under 18,hs,attack and aggression
5188,3546,female,0,18-30,hs,attack and aggression
5189,684,female,0,18-30,masters,attack and aggression
5190,3798,female,0,18-30,hs,attack and aggression
5191,3573,female,0,18-30,hs,attack and aggression
5192,3556,female,0,18-30,bachelors,attack and aggression
5193,3079,female,0,18-30,bachelors,attack and aggression
5194,3461,female,1,18-30,bachelors,attack and aggression
5195,2372,female,0,18-30,hs,attack and aggression
5196,3330,female,0,18-30,bachelors,attack and aggression
5197,2347,female,0,18-30,bachelors,attack and aggression
5198,3528,male,0,18-30,hs,attack and aggression
5199,3835,female,0,18-30,bachelors,attack and aggression
5200,2980,male,0,18-30,hs,attack and aggression
5201,3796,female,0,18-30,bachelors,attack and aggression
5202,1443,female,0,18-30,hs,attack and aggression
5203,1558,female,0,18-30,hs,attack and aggression
5204,3379,female,0,18-30,bachelors,attack and aggression
5205,1313,female,0,30-45,bachelors,attack and aggression
5206,2433,female,0,30-45,masters,attack and aggression
5207,780,female,0,18-30,masters,attack and aggression
5208,667,female,0,18-30,bachelors,attack and aggression
5209,703,female,1,18-30,bachelors,attack and aggression
5210,693,male,0,30-45,bachelors,attack and aggression
5211,3841,female,0,18-30,bachelors,attack and aggression
5212,4005,male,0,,hs,attack and aggression
5213,3160,male,1,45-60,bachelors,attack and aggression
5214,2591,male,0,18-30,bachelors,attack and aggression
5215,799,female,0,18-30,hs,attack and aggression
5216,3331,male,0,18-30,bachelors,attack and aggression
5217,3927,female,0,18-30,bachelors,attack and aggression
5218,2576,female,0,18-30,hs,attack and aggression
5219,3495,female,0,18-30,bachelors,attack and aggression
5220,4006,male,0,,hs,attack and aggression
5221,3586,female,0,18-30,hs,attack and aggression
5222,3585,female,0,18-30,bachelors,attack and aggression
5223,2990,female,0,18-30,bachelors,attack and aggression
5224,3491,female,0,,hs,attack and aggression
5225,2140,male,0,30-45,hs,attack and aggression
5226,2095,female,0,30-45,bachelors,attack and aggression
5227,3543,male,0,18-30,bachelors,attack and aggression
5228,3398,male,0,18-30,hs,attack and aggression
5229,3632,male,0,18-30,hs,attack and aggression
5230,2040,male,1,18-30,hs,attack and aggression
5231,4043,male,0,18-30,hs,attack and aggression
5232,708,male,0,,masters,attack and aggression
5233,2291,female,0,18-30,hs,attack and aggression
5234,1544,male,0,,masters,attack and aggression
5235,3588,male,1,18-30,bachelors,attack and aggression
5236,3994,male,1,18-30,bachelors,attack and aggression
5237,3553,male,1,18-30,bachelors,attack and aggression
5238,2823,male,1,18-30,bachelors,attack and aggression
5239,3784,male,0,18-30,bachelors,attack and aggression
5240,3581,male,1,18-30,bachelors,attack and aggression
5241,2041,male,1,18-30,bachelors,attack and aggression
5242,2322,male,0,18-30,bachelors,attack and aggression
5243,3562,male,0,18-30,bachelors,attack and aggression
5244,2191,male,0,18-30,bachelors,attack and aggression
